,offer date,IPO name,cusip,SPAC IPO ,datadate,scf,src,apdedate,fdate,pdate,acchg,acominc,acox,am,ano,ao,aoloch,aox,ap,at,caps,capx,ch,che,cogs,cshi,csho,cstk,dd,dlc,dn,do,dt,ebit,epspi,fca,gdwl,gp,ib,intan,invt,lct,lt,ni,niadj,np,pi,pnrsho,ppegt,ppent,re,revt,sale,seq,teq,tstk,txt,wcap,naicsh,mkvalt
1817,01/30/2015,InfraREIT Inc,45685L100,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-22,,0.0,0.0,0.56,0.0,,38.621,-0.006,0.0,22.943,1663.671,702.213,0.0,9.471,11.153,40.211,43.565,43.565,0.436,0.0,61.423,617.466,0.0,624.889,91.283,0.3,,138.384,110.992,13.267,138.384,6.731,101.312,729.403,13.267,13.267,54.0,20.88,0.0,0.0,0.0,-24.526,151.203,151.203,678.123,934.268,0.0,0.949,-51.696,531190.0,805.9525
1818,01/30/2015,Shake Shack Inc,819047101,0,2015-12-31,7.0,5.0,2015-12-30,2016-04-18,2016-04-01,0.0,-0.005,3.05,0.0,0.0,204.76,4.771,204.76,6.786,379.547,96.311,32.117,70.849,71.124,130.345,19.789,19.789,0.02,0.0,0.0,0.313,0.0,0.313,20.993,-0.65,,0.0,60.247,-8.776,0.701,0.543,24.005,222.528,-8.776,-8.776,0.0,6.428,16.461,116.56,93.041,4.268,190.592,190.592,100.615,157.019,0.0,3.304,54.929,722513.0,783.6444
1819,01/30/2015,Spark Therapeutics Inc,84652J103,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-06,2016-03-09,0.0,0.0,1.133,0.0,0.0,1.165,-8.192,1.165,9.688,329.773,419.792,4.522,293.531,293.531,67.649,27.082,27.073,0.027,0.0,0.0,0.0,0.0,0.0,-47.318,-1.97,,0.0,-45.585,-47.126,0.0,0.0,22.116,39.235,-47.126,-47.126,0.0,-47.126,0.0,18.902,16.999,-128.728,22.064,22.064,290.538,290.538,0.553,0.0,289.493,325414.0,1226.6776
1820,02/05/2015,Columbia Pipeline Partners LP,198281107,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-05,2016-02-20,0.0,-4.0,,,0.0,265.2,-32.9,,136.2,9162.0,,1106.6,78.9,78.9,706.7,100.646,100.646,,,57.1,,0.0,,490.1,0.74,,1975.5,625.1,116.7,1975.5,32.8,518.8,1585.3,116.7,74.0,57.1,554.1,0.0,8930.9,5970.8,,1331.8,1331.8,1258.5,7576.7,,23.9,-7.2,,1759.2921
1821,02/05/2015,Easterly Government Properties,27616P103,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-28,2016-03-02,0.0,0.0,0.0,18.2,,4.276,-0.779,1.509,9.346,912.047,391.767,0.0,8.176,9.912,52.286,24.168,24.168,0.241,0.0,2.857,83.785,0.0,238.202,7.313,-0.06,,0.0,19.092,-1.694,116.585,0.0,,292.153,-1.694,-1.694,0.0,-6.045,0.0,,,-14.745,71.378,71.378,377.263,619.894,0.0,0.0,,531120.0,415.2062
1822,02/10/2015,Avenue Financial Holdings Inc,05358K102,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-08,2016-02-01,,-2.631,,,0.0,38.919,1.477,,969.603,1165.454,1.209,1.579,34.479,35.37,7.671,10.306,10.306,90.884,,54.0,,0.0,,16.843,0.7,0.0,2.966,37.229,6.954,2.966,19.949,,1071.04,6.954,6.922,0.0,10.086,0.0,,7.659,2.321,44.9,44.9,94.414,94.414,0.0,3.132,,522110.0,148.0972
1823,02/12/2015,Invitae Corp,46185L103,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-05,2016-02-09,0.0,-0.015,4.292,0.0,0.0,6.657,-0.326,6.657,3.5,156.676,313.348,6.464,73.238,127.018,11.202,31.935,31.935,0.004,0.0,3.124,0.0,0.0,10.204,-89.477,-2.84,,0.0,-2.824,-89.782,0.0,0.0,10.877,18.3,-89.782,-89.782,0.0,-89.782,0.0,27.43,18.709,-174.976,8.378,8.378,138.376,138.376,0.0,0.0,120.433,621511.0,262.1864
1824,02/18/2015,Inotek Pharmaceuticals Corp,45780V102,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-15,,0.0,-0.011,1.086,0.0,0.0,0.143,0.669,0.143,1.633,113.321,304.583,0.412,80.042,111.28,0.0,26.423,26.423,0.264,0.0,0.0,0.0,0.0,0.0,-20.396,-3.52,,0.0,0.0,-67.982,0.0,0.0,4.141,4.508,-67.982,-67.982,0.0,-67.982,0.0,1.074,0.812,-196.034,0.0,0.0,108.813,108.813,0.0,0.0,108.225,325414.0,299.3726
1825,03/12/2015,Summit Materials Inc,86614U100,0,2015-12-31,7.0,5.0,2016-01-02,2016-03-09,2016-02-12,0.0,-2.795,4.807,2.2,0.0,43.243,10.096,43.243,81.397,2396.179,619.003,88.95,186.405,186.405,995.166,49.746,49.746,0.497,0.0,21.763,648.165,2.415,1324.974,149.369,0.73,,596.397,437.131,25.303,611.402,135.772,214.504,1628.319,27.718,27.718,0.0,-19.194,69.007,1635.511,1269.006,8.075,1432.297,1432.297,628.265,767.86,0.0,-18.263,258.024,212312.0,996.9098
1826,03/18/2015,Goldman Sachs BDC Inc,38147U107,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-07,2016-03-11,0.0,0.0,0.0,0.0,0.0,6.125,-169.028,0.35,4.598,1132.759,719.69,0.0,22.71,32.827,33.151,36.307,36.307,0.036,0.0,0.0,0.0,0.0,419.0,85.285,1.29,,0.0,85.285,46.628,0.0,0.0,,444.109,46.628,46.628,0.0,46.628,0.0,0.0,0.0,-31.076,118.436,118.436,688.65,688.65,0.0,0.0,,523999.0,689.833
1827,03/19/2015,National Commerce Corp,63546L102,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-21,2016-01-27,,0.548,,,0.0,51.589,13.324,,1514.458,1764.607,202.456,2.968,27.173,212.457,5.909,10.825,10.825,0.108,,15.0,,0.0,,30.623,1.04,0.0,50.686,57.395,9.605,53.474,18.985,,1547.971,9.605,9.605,0.0,17.15,0.0,,31.432,6.7,63.304,63.304,209.264,216.636,0.0,5.476,,522110.0,271.1663
1828,03/26/2015,SolarEdge Technologies Inc,83417M104,0,2015-06-30,7.0,5.0,2015-06-30,2015-08-31,2015-08-12,0.0,-0.222,3.853,0.0,,0.529,-26.708,0.529,80.684,305.658,287.152,11.765,144.75,148.389,241.042,39.298,39.298,0.004,0.0,0.0,0.0,0.0,0.0,28.257,0.54,,0.0,84.036,21.121,0.0,73.95,105.592,138.714,21.121,21.121,0.0,23.076,0.0,22.119,14.717,-120.212,325.078,325.078,166.944,166.944,0.0,1.955,184.82,334413.0,1428.4823
1829,03/27/2015,Jernigan Capital Inc,476405105,0,2015-12-31,7.0,5.0,2015-12-31,2016-05-01,2016-03-08,0.0,0.0,0.0,0.0,0.0,1.485,1.197,1.485,0.808,105.427,110.634,0.315,43.859,43.859,5.408,6.163,6.163,0.062,0.0,0.0,0.0,0.0,0.0,-3.539,-0.51,,0.0,-3.518,-2.943,0.0,0.0,,3.663,-2.943,-2.943,0.0,-2.943,0.0,,0.261,-9.396,1.89,1.89,101.3,101.764,0.0,0.0,,531130.0,92.1369
1830,04/09/2015,Carbylan Therapeutics Inc,141384107,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-18,,0.0,0.0,1.222,0.0,0.0,1.041,-0.658,1.041,1.46,56.791,121.904,0.659,53.723,53.723,0.0,26.322,26.322,0.027,0.0,1.455,0.0,0.0,4.609,-21.036,-0.98,,0.0,0.029,-24.846,0.0,0.0,4.271,7.481,-24.846,-24.846,0.0,-24.846,0.0,1.433,0.805,-72.621,0.029,0.029,49.31,49.31,0.0,0.0,50.674,325414.0,95.2856
1831,04/15/2015,Cidara Therapeutics Inc,171757107,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-23,,0.0,-0.008,0.704,0.0,0.0,0.072,-0.487,0.072,3.095,109.974,149.416,1.17,62.562,107.514,0.0,13.943,13.786,0.001,0.0,0.0,0.0,0.0,0.0,-32.313,-2.37,,0.0,0.0,-32.193,0.0,0.0,5.974,6.062,-32.193,-32.193,0.0,-32.193,0.0,2.321,1.684,-45.505,0.0,0.0,103.912,103.912,0.0,0.0,102.244,325414.0,236.5678
1832,04/15/2015,XBiotech Inc,98400H102,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-18,2016-04-01,0.0,-0.201,1.99,0.0,,0.0,-1.562,0.0,4.825,109.358,0.0,10.392,91.051,91.051,0.0,32.279,32.279,233.902,0.0,0.0,0.0,0.0,0.0,-37.51,-1.22,0.006,0.0,0.0,-37.483,0.0,0.0,6.291,6.308,-37.483,-37.483,0.0,-37.483,0.0,21.068,16.317,-130.852,0.0,0.0,103.05,103.05,0.0,0.0,86.75,325414.0,350.8727
1833,04/16/2015,Party City Holdco Inc,702149105,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-31,2016-03-10,0.0,-32.79,50.45,18.885,0.0,9.684,-82.976,9.684,111.616,3292.403,904.425,78.825,42.919,42.919,1304.763,119.258,119.258,1.193,0.0,140.688,343.721,0.0,1660.673,273.219,0.09,-3.691,1562.515,989.77,10.459,2220.384,564.259,407.127,2379.386,10.459,10.459,126.136,17.868,0.0,485.855,272.42,7.399,2294.533,2294.533,913.017,913.017,0.0,7.409,382.788,322220.0,1539.6208
1834,04/23/2015,National Storage Affiliates Tr,637870106,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-04,,0.0,0.0,0.0,12.0,0.0,7.32,0.198,2.58,9.694,1101.866,236.392,0.418,6.665,9.377,86.063,23.016,23.016,0.23,0.0,15.827,182.637,0.0,570.612,26.768,0.58,,0.0,47.856,12.44,4.209,0.0,,585.819,12.44,12.431,0.0,4.796,0.0,,0.534,0.011,133.919,133.919,236.633,516.047,0.0,0.0,,531120.0,394.2641
1835,04/29/2015,Viking Therapeutics Inc,92686J106,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-10,2016-03-13,0.0,-0.007,1.098,0.0,0.0,0.237,-1.159,0.08,0.592,15.439,54.277,0.0,0.769,14.104,0.0,9.684,9.684,0.0,0.0,0.0,0.0,0.0,2.152,-11.996,-3.52,,0.0,0.0,-23.404,0.0,0.0,1.977,6.714,-23.404,-23.404,0.0,-23.404,0.0,0.0,0.0,-45.552,0.0,0.0,8.725,8.725,0.0,0.0,13.225,325414.0,33.0224
1836,04/30/2015,Blueprint Medicines Corp,09627Y109,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-04,,0.0,0.0,4.176,0.0,0.0,1.821,14.478,1.821,2.455,178.898,278.927,4.883,162.707,162.826,62.096,27.196,27.066,0.027,0.0,3.266,0.0,0.0,7.338,-51.644,-2.02,,0.0,-50.696,-52.769,0.0,0.0,18.64,34.919,-52.769,-52.769,0.0,-52.769,0.0,8.738,6.661,-134.975,11.4,11.4,143.979,143.979,0.0,0.0,151.776,325414.0,712.9184
1837,05/01/2015,Black Stone Minerals LP,09225M101,0,2018-12-31,7.0,5.0,2018-12-31,2019-03-26,,0.0,0.0,38.971,0.0,-2.226,16.71,11.555,16.71,4.149,1750.124,,297.335,5.414,5.414,82.779,204.692,204.692,,0.0,0.0,0.0,0.0,410.0,318.378,1.36,,0.0,526.789,295.536,0.0,0.0,64.766,547.5,295.536,274.511,0.0,295.56,0.0,3452.621,1575.881,,609.568,609.568,1202.624,1202.624,0.0,0.0,92.767,2111.0,3168.6322
1838,05/06/2015,Adaptimmune Therapeutics plc,00653A107,0,2015-06-30,7.0,5.0,2015-06-30,2015-10-14,2015-10-13,0.0,0.19,6.782,0.03,,0.0,-8.038,0.0,1.98,300.716,305.948,4.902,229.089,284.391,33.788,70.785,70.785,0.668,0.0,0.0,0.0,0.0,0.0,-23.798,-0.3,-1.132,0.0,-23.065,-21.592,0.178,,26.763,41.074,-21.592,-21.592,0.0,-23.697,0.0,6.315,5.393,-46.974,10.723,10.723,259.642,259.642,0.0,-2.105,268.382,325414.0,
1839,05/06/2015,CoLucid Pharmaceuticals Inc,19716T101,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-18,2016-03-03,0.0,-0.043,0.0,0.0,0.0,0.021,-0.807,0.021,1.649,65.338,145.532,0.0,27.978,64.508,0.0,15.274,15.274,0.015,0.0,0.0,0.0,0.0,0.0,-30.882,-2.03,,0.0,0.0,-30.74,0.0,0.0,5.429,6.929,-30.74,-30.74,0.0,-30.74,0.0,0.0,0.0,-87.138,0.0,0.0,58.409,58.409,0.0,0.0,59.888,325414.0,127.8434
1840,05/07/2015,Collegium Pharmaceutical Inc,19459J104,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-08,,0.0,0.0,0.558,0.0,0.0,0.097,-0.659,0.097,3.537,97.718,214.062,0.362,95.697,95.697,0.0,,20.739,0.021,0.0,2.667,0.0,0.0,6.813,-26.907,-1.35,,0.0,0.0,-27.255,0.0,0.0,8.432,12.646,-27.255,-27.255,0.0,-27.255,0.0,1.812,0.738,-129.008,0.0,0.0,85.072,85.072,0.003,0.0,88.451,325412.0,570.3225
1841,05/07/2015,Tallgrass Energy GP LP,874696107,0,2015-12-31,7.0,5.0,2015-12-31,2016-02-29,2016-02-18,0.0,,,7.976,,473.962,4.285,,29.973,3016.66,,65.387,2.234,2.234,256.09,47.725,47.725,,,0.0,,0.0,,196.631,0.67,,343.288,280.107,31.956,439.834,13.793,89.019,995.162,31.956,31.956,0.0,180.714,0.0,2158.445,2025.018,,536.197,536.197,422.31,2021.498,,-7.277,-11.173,,762.1683
1842,05/08/2015,Bojangles' Inc,097488100,0,2015-12-31,7.0,5.0,2015-12-27,2016-04-04,2016-03-10,0.0,0.019,1.676,,0.0,6.132,0.636,3.673,17.893,560.765,119.084,12.047,14.263,14.263,377.859,36.009,36.009,0.36,0.0,7.562,0.0,0.0,227.645,57.834,0.74,,161.14,110.343,26.526,478.375,3.08,45.102,393.641,26.526,26.526,1.594,42.56,0.0,89.618,48.137,47.68,488.202,488.202,167.124,167.124,0.0,16.034,-16.981,722513.0,571.4628
1843,05/12/2015,EQT GP Holdings LP,26885J103,0,2015-12-31,7.0,5.0,2015-12-31,2016-02-17,,0.0,0.0,,,,14.95,222.003,14.95,35.909,2634.267,,408.955,350.815,350.815,126.742,266.165,266.165,,,304.496,,0.0,,435.752,0.39,,0.0,487.392,145.927,0.0,0.0,390.323,1067.218,145.927,103.689,299.0,398.094,0.0,2228.967,1969.993,,614.134,614.134,-1204.509,1567.049,,25.77,57.659,,5525.5854
1844,05/14/2015,Fenix Parts Inc,31446L100,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-29,,0.0,-4.247,0.545,2.053,,0.068,-0.43,0.068,3.456,177.668,136.399,0.33,2.827,2.827,44.146,19.927,19.927,0.02,0.0,0.893,0.1,0.0,20.638,-16.208,-1.35,0.005,76.811,24.8,-26.042,111.815,38.892,18.499,67.884,-26.042,-24.82,0.0,-33.065,0.0,13.103,11.609,-35.035,68.946,68.946,101.384,109.784,0.0,-7.023,30.599,4231.0,135.3043
1845,05/21/2015,Community Healthcare Trust Inc,20369C106,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-01,2016-02-26,0.0,0.0,0.0,,,0.79,-1.323,0.084,0.812,142.803,127.578,0.0,2.018,2.018,7.216,7.597,7.597,0.076,0.0,0.0,0.0,0.0,17.0,-1.082,-0.2,,0.0,1.451,-1.456,0.05,0.0,,20.533,-1.456,-1.456,0.0,-1.446,0.0,,,-5.384,8.667,8.667,122.27,122.27,0.0,0.01,,531120.0,140.0127
1846,06/04/2015,PennTex Midstream Partners LP,709311104,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-18,,0.0,,0.0,,,1.417,-2.362,,7.566,407.045,,238.83,7.76,7.76,22.292,40.0,40.0,,,0.0,,0.0,,4.949,0.17,,,10.927,0.061,20.021,2.586,11.289,163.496,0.061,6.745,0.0,0.061,0.0,371.803,366.061,,33.219,33.219,243.549,243.549,,0.0,8.257,486210.0,517.2
1847,06/05/2015,EndoChoice Holdings Inc,29272U103,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-14,2016-03-04,0.0,-1.568,3.108,2.753,0.0,0.777,4.602,0.777,8.434,164.338,257.384,8.603,34.033,67.905,42.308,24.887,24.887,0.026,0.0,0.0,0.0,0.0,42.643,-45.537,-2.41,-1.521,20.105,29.992,-59.384,33.924,17.473,18.534,65.045,-59.384,-59.384,0.0,-59.745,0.0,22.575,11.523,-158.117,72.3,72.3,99.293,99.293,0.0,-0.361,79.832,334510.0,207.8065
1848,06/12/2015,Wingstop Inc,974155103,0,2015-12-31,7.0,5.0,2015-12-26,2016-03-29,2016-03-05,0.0,0.0,4.159,1.4,0.0,0.765,1.617,0.765,1.36,121.142,36.87,1.915,10.69,10.69,22.219,28.581,28.581,0.286,0.0,0.0,0.0,0.0,95.5,25.029,0.37,,45.128,55.75,10.106,96.124,0.182,12.57,130.815,10.106,10.106,0.0,15.845,0.0,12.714,4.593,-46.829,77.969,77.969,-9.673,-9.673,0.0,5.739,7.05,722511.0,651.9326
1849,06/17/2015,Nivalis Therapeutics Inc,65481J109,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-25,,0.0,0.003,0.432,0.0,0.0,0.01,0.198,0.01,0.994,87.909,232.309,0.188,24.991,87.254,0.0,15.462,15.462,0.015,0.0,0.0,0.0,0.0,0.0,-22.898,-1.52,,0.0,0.0,-22.818,0.0,0.0,4.419,4.419,-22.818,-22.818,0.0,-22.818,0.0,1.669,0.213,-148.834,0.0,0.0,83.49,83.49,0.0,0.0,83.267,325414.0,119.6759
1850,06/18/2015,Fitbit Inc,33812L102,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-03,2016-02-23,0.0,0.691,43.53,1.702,0.0,84.778,183.829,84.778,260.842,1519.066,737.82,30.566,535.846,664.478,935.828,214.782,214.782,0.021,0.0,0.0,0.0,0.0,0.0,340.794,0.9,-2.6,22.157,922.17,175.677,34.373,178.146,508.257,537.615,175.677,175.677,0.0,287.949,0.0,72.083,44.501,243.61,1857.998,1857.998,981.451,981.451,0.0,112.272,847.157,334220.0,6355.3994
1851,06/18/2015,Univar Inc,91336L107,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-23,2016-02-24,0.0,-424.4,178.6,88.5,0.0,69.6,-72.9,69.6,836.0,5612.4,2224.7,145.0,188.1,188.1,7182.7,138.0,138.0,1.4,0.0,93.4,400.0,0.0,3117.3,333.3,0.12,3.3,1745.1,1799.1,16.5,2264.0,803.4,1293.5,4795.7,16.5,16.5,33.5,26.7,0.0,1806.0,1082.5,-1409.4,8981.8,8981.8,816.7,816.7,0.0,10.2,902.8,424690.0,2347.38
1852,06/19/2015,8point3 Energy Partners LP,282539105,0,2015-11-30,7.0,5.0,2015-11-30,2016-01-29,,0.0,0.0,0.598,0.0,0.0,26.142,-4.179,0.0,0.884,1017.633,,223.688,56.781,56.781,3.092,20.007,20.007,,0.0,1.964,0.0,0.0,299.17,-5.825,-0.07,,0.0,7.568,-1.369,0.0,0.0,5.065,325.5,-1.369,-1.369,0.0,-11.508,51.0,498.944,486.942,15.58,10.66,10.66,408.328,602.386,0.0,12.503,64.038,221114.0,244.6856
1853,06/19/2015,Fogo De Chao Inc,344177100,0,2015-12-31,7.0,5.0,2016-01-03,2016-04-12,,0.0,-59.465,5.941,0.27,,3.782,7.734,3.465,14.948,487.495,274.344,35.172,24.919,24.919,186.439,28.069,28.069,0.281,0.0,0.0,0.0,0.0,165.0,37.008,1.01,,205.347,85.195,27.865,299.265,4.586,34.071,234.941,27.865,27.865,0.0,13.829,0.0,169.595,136.687,-24.014,271.634,271.634,250.611,252.554,0.0,-14.168,13.69,722511.0,425.526
1854,06/25/2015,Glaukos Corp,377322102,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-13,2016-03-02,0.0,0.051,1.29,3.5,0.0,0.149,-0.882,0.149,3.626,116.661,291.853,0.877,21.572,91.204,8.721,32.209,32.181,0.032,0.0,8.931,0.0,0.0,9.696,-10.296,-1.31,-0.287,0.0,62.979,-37.241,10.218,4.097,20.362,21.47,-37.241,-37.241,0.0,-38.288,0.0,6.831,2.154,-196.562,71.7,71.7,95.191,95.191,0.132,0.033,83.778,339112.0,794.5489
1855,06/25/2015,Lantheus Holdings Inc,516544103,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-08,2016-02-23,0.0,-1.985,8.49,7.838,0.0,2.814,-4.743,2.814,11.657,242.379,175.553,13.151,28.596,28.696,138.288,30.365,30.365,0.303,0.0,3.65,349.858,0.0,353.508,49.057,-0.5,-1.752,15.714,155.173,-14.746,45.347,15.622,35.718,427.668,-14.746,-14.746,0.0,-11.778,0.0,153.777,86.517,-361.145,293.461,293.461,-185.289,-185.289,0.0,2.968,54.383,325413.0,102.6337
1856,06/25/2015,TransUnion,89400J107,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-02,2016-02-17,0.0,-191.8,8.6,218.1,0.0,8.0,12.2,3.1,105.4,4446.7,1850.3,132.2,133.2,148.6,531.6,183.0,182.3,1.8,0.0,43.9,6.2,0.0,2208.5,197.0,0.03,-3.6,1983.4,975.2,5.9,3753.5,0.0,296.0,3076.8,5.9,5.9,0.0,26.6,0.0,357.3,183.0,-616.1,1506.8,1506.8,1231.4,1367.0,4.6,11.3,131.5,561450.0,5026.011
1857,06/26/2015,Alarm.com Holdings Inc,011642105,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-03,2016-02-26,0.0,0.0,4.77,2.542,0.0,12.143,12.753,12.143,12.813,226.095,297.781,10.347,128.358,128.358,76.983,45.582,45.485,0.455,0.0,0.0,0.0,0.0,6.7,17.991,0.26,,24.723,131.905,11.768,33.241,6.474,29.079,55.964,11.768,11.768,0.0,17.465,0.0,23.976,15.446,-128.063,208.888,208.888,170.131,170.131,0.042,5.697,131.971,518210.0,758.6898
1858,06/26/2015,Green Plains Partners LP,393221106,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-22,,0.0,0.0,2.621,0.0,,1.519,-1.086,1.519,11.237,89.551,,1.497,16.385,16.385,29.17,31.789,31.789,,0.0,0.0,8.1,0.0,8.1,13.574,0.71,,10.598,21.767,16.381,10.598,0.0,13.603,24.04,16.381,23.009,0.0,12.372,0.0,55.094,35.415,,50.937,50.937,65.511,65.511,0.0,-4.009,20.316,486910.0,516.5713
1859,06/26/2015,Seres Therapeutics Inc,81750R102,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-11,2016-02-26,0.0,0.03,2.528,0.0,0.0,1.539,3.14,1.539,5.397,216.9,287.937,4.362,73.933,205.082,0.0,39.082,39.082,0.039,0.0,0.0,0.0,0.0,0.0,-54.856,-1.43,,0.0,0.0,-54.78,0.0,0.0,10.92,11.506,-54.78,-54.78,0.0,-54.78,0.0,8.762,7.751,-82.582,0.0,0.0,205.394,205.394,0.0,0.0,196.69,325414.0,1371.3874
1860,06/30/2015,Unique Fabricating,90915J103,0,2015-12-31,7.0,5.0,2016-01-03,2016-04-13,2016-03-03,0.0,0.0,4.592,2.524,,0.313,-0.512,0.121,9.028,99.921,44.352,3.566,0.727,0.727,108.126,9.592,9.592,0.01,0.0,4.922,0.0,0.0,31.213,11.14,0.54,,19.214,35.184,5.029,39.353,14.586,17.393,51.908,5.029,5.029,2.403,7.343,0.0,21.728,18.761,3.651,143.31,143.31,48.013,48.013,0.0,2.314,23.047,336390.0,118.5571
1861,07/01/2015,Teladoc Inc,87918A105,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-07,,0.0,-0.042,2.096,3.7,0.0,0.293,6.115,0.293,2.213,229.737,309.078,6.275,55.066,137.348,21.041,38.525,38.525,0.038,0.0,1.25,0.0,0.0,26.477,-51.648,-1.66,0.0,56.342,56.343,-58.02,71.607,0.0,17.986,51.173,-58.02,-58.02,0.0,-57.984,0.0,8.303,6.259,-130.552,77.384,77.384,178.564,178.564,0.0,0.036,133.592,621999.0,691.909
1862,07/02/2015,Natera Inc,632307104,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-18,2016-03-09,0.0,-1.416,5.337,0.0,0.0,1.804,-5.079,1.804,7.332,265.24,436.259,7.852,28.947,231.434,107.81,50.346,50.346,0.005,0.0,42.09,0.0,0.0,0.0,-60.338,-1.68,,0.0,82.545,-70.275,0.0,8.093,80.475,80.475,-70.275,-70.275,42.09,-70.275,0.0,26.5,12.71,-251.499,190.355,190.355,184.765,184.765,0.0,0.0,170.251,621511.0,543.7368
1863,07/16/2015,Chiasma Inc,16706W102,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-17,2016-03-15,0.0,0.023,2.331,0.0,0.0,1.347,-1.71,1.347,0.157,153.108,259.969,0.269,41.039,148.754,0.0,24.013,24.013,0.24,0.0,1.7,0.0,0.0,1.7,-35.447,-1.55,0.0,0.0,0.0,-35.908,0.0,0.0,6.514,10.292,-35.908,-35.908,0.0,-35.747,0.0,2.217,0.676,-117.393,0.0,0.0,142.816,142.816,0.0,0.161,144.571,325414.0,469.9344
1864,07/22/2015,Blue Buffalo Pet Products Inc,09531U102,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-29,2016-03-08,0.0,-0.031,4.492,0.0,,5.056,16.684,4.86,31.428,512.546,64.899,9.556,224.253,224.253,600.446,196.217,196.217,1.962,0.0,3.96,0.0,0.0,387.097,210.699,0.46,,0.0,427.001,89.388,0.0,83.482,105.847,503.265,89.388,89.388,0.0,145.318,0.0,129.841,115.16,-57.58,1027.447,1027.447,9.281,9.281,0.0,55.93,286.483,311111.0,3671.2201
1865,07/23/2015,Live Oak Bancshares Inc,53803X105,0,2015-12-31,7.0,5.0,2015-12-31,2016-03-28,,,-0.192,,,0.0,23.281,1.953,,804.788,1052.622,0.0,30.452,102.607,112.857,12.668,34.173,34.173,187.507,,0.197,,0.0,,52.977,0.66,0.0,0.0,102.329,20.625,44.23,483.285,,853.134,20.625,20.625,0.0,34.396,0.0,,62.653,11.948,114.997,114.997,199.455,199.488,0.0,13.795,,522110.0,485.2566
1866,07/23/2015,Neos Therapeutics Inc,64052L106,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-14,,0.0,0.0,1.058,1.518,0.0,0.197,-1.06,0.197,4.824,122.51,195.314,1.023,90.763,90.763,2.305,16.025,16.016,0.016,0.0,7.973,0.0,0.0,34.244,-26.578,-2.07,,0.0,1.487,-30.781,18.945,2.52,15.938,44.136,-30.781,-30.781,0.0,-30.781,0.0,11.17,5.124,-116.785,3.792,3.792,78.374,78.374,0.171,0.0,82.306,325412.0,229.3491
1867,07/28/2015,NantKwest Inc,63016Q102,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-22,2016-04-01,0.0,-0.192,0.0,1.3,0.0,0.968,0.207,0.968,2.085,366.849,606.555,2.241,175.908,294.218,237.64,81.312,81.312,0.008,0.0,0.0,0.0,0.0,2.468,-238.876,-3.25,,0.0,-237.404,-236.876,7.683,0.0,6.148,10.854,-236.876,-236.876,0.0,-237.177,0.0,5.69,5.523,-250.568,0.236,0.236,355.995,355.995,0.0,-0.301,291.392,325414.0,1409.137
1868,07/31/2015,Aqua Metals Inc,03837J101,0,2015-12-31,7.0,5.0,2015-12-31,2016-04-19,,0.0,0.0,0.147,0.11,0.0,5.448,0.069,5.448,3.192,47.276,48.356,7.783,20.141,31.808,0.0,14.137,14.137,0.014,0.0,0.045,9.221,0.0,9.267,-5.452,-0.92,,0.0,0.0,-12.332,1.065,0.0,3.318,13.611,-12.332,-12.332,0.0,-12.33,0.0,8.899,8.808,-14.705,0.0,0.0,33.665,33.665,0.0,0.002,28.637,562211.0,75.3502
