,Unnamed: 0,conm,tic,CUSIP,Date of IPO,IS_SPAC,matched_name
2363,1533,Datron Systems,DTSI,23817310,,False,"('SYS', 90)"
2364,1534,Systems Technology Associates,STAI,87203300,,False,"('VEEVA SYSTEMS INC', 86)"
2365,1535,Crown Rotational,RPMM,22857400,,False,"('CROWN MEDIA HOLDINGS INC', 86)"
2366,1536,Occupational Medical of Am,OMCA,67461800,,False,"('NMT MEDICAL INC', 86)"
2367,1537,Encore Computer,ENCC,29255500,,False,"('AFFILIATED COMPUTER SERVICES', 86)"
2368,1538,Zeta Laboratories,ZETA,98949900,,False,"('PACIFICHEALTH LABORATORIES', 86)"
2369,1539,Sierra Health Services,SIE,82632200,,False,"('GENTIVA HEALTH SERVICES INC', 77)"
2370,1540,Bar/Code,BCOD,6684100,,False,"('CODE REBEL CORP', 86)"
2371,1541,Perle Systems Ltd,PERL,71415210,,False,"('SYS', 90)"
2372,1542,Brooks Satellite,BTSS,11443500,,False,"('ASIA SATELLITE TELECOM LTD', 86)"
2373,1543,Bridge Communications,BLAN,10804600,,False,"('BROCADE COMMUNICATIONS SYS', 81)"
2374,1544,R2,RTOO,74974700,,False,"('58.COM INC  -ADR', 60)"
2375,1545,Sonex Research,SONX,83544800,,False,"('FACTSET RESEARCH SYSTEMS INC', 86)"
2376,1546,Techdyne,TCDN,87832900,,False,"('DITECH NETWORKS INC', 68)"
2377,1547,Freeport McMoRan Energy Ptnrs,FMP,35671F00,,False,"('TALOS ENERGY INC', 86)"
2378,1548,Enserch Exploration Partners,EP,26842V20,,False,"('OCI PARTNERS LP', 86)"
2379,1549,Modulaire,MODX,60783200,,False,"('HTG MOLECULAR DIAGNOSTICS', 60)"
2380,1550,Bush Industries,BSH,12316400,,False,"('COMMONWEALTH INDUSTRIES INC', 86)"
2381,1551,Exposaic Industries,EXPO,30216300,,False,"('CONRAD INDUSTRIES INC', 71)"
2382,1552,Bucknell Industries,BUKN,11850200,,False,"('KELLSTROM INDUSTRIES INC', 70)"
2383,1553,Oshkosh B'Gosh,GOSHA,68822200,,False,"('R B RUBBER PRODUCTS INC', 86)"
2384,1554,Sporting Life,SPLF,84916R00,,False,"('FIDELITY & GUARANTY LIFE', 86)"
2385,1555,Digital TranService,DTRS,25387800,,False,"('DIGITAL RIVER INC', 72)"
2386,1556,AmeriCare Health Corp,AMHC,3.06E+03,,False,"('GENZYME CORP', 86)"
2387,1557,InterVoice,INTV,46114200,,False,"('INTERVIDEO INC', 75)"
2388,1558,Sbarro,SBA,80584400,,False,"('DESARROLLADORA HOMEX SA', 75)"
2389,1559,Carver,CAVR,14688100,,False,"('CARVER BANCORP INC', 90)"
2390,1560,CenTrust Savings Bank,CTST,15640L00,,False,"('OPUS BANK', 86)"
2391,1561,Highland Superstores,HIGH,43077100,,False,"('SUEZ', 68)"
2392,1562,Nichols Institute,LAB,65380600,,False,"('CLPS INC', 68)"
2393,1563,Computer Telephone,CPTLA,20549900,,False,"('AFFILIATED COMPUTER SERVICES', 86)"
2394,1564,Eye Care Centers of America,IPRO,30229400,,False,"('CARE.COM INC', 86)"
2395,1565,Technology 80,TKAT,87868P00,,False,"('MONTAGE TECHNOLOGY GROUP LTD', 86)"
2396,1566,CFS Financial,CFSC,12490300,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
2397,1567,Central Sprinkler,CNSP,15518400,,False,"('CENTRAL EUROPEAN DIST CORP', 86)"
2398,1568,Penguin Group,PNGR,70707500,,False,"('KRAFT FOODS GROUP INC', 86)"
2399,1569,Kay Jewelers,KJI,48652900,,False,"('WHITEHALL JEWELLERS INC', 68)"
2400,1570,Anitec Image Technology,ANTC,35282102,,False,"('SAGENT TECHNOLOGY INC', 73)"
2401,1571,PacifiCare Health Systems,PHSY,695110205,,False,"('CASA SYSTEMS INC', 86)"
2402,1572,Intermark Gaming International,IGII,45877500,,False,"('LJ INTERNATIONAL INC', 86)"
2403,1573,Tri-Star Pictures,TRSP,89558300,,False,"('TRI POINTE HOMES INC  -OLD', 86)"
2404,1574,Marcom Telecommunications,MRCM,56626200,,False,"('MAXCOM TELECOMUNICACIONES SA', 83)"
2405,1575,VM Software,VMSI,91827400,,False,"('MARIN SOFTWARE INC', 86)"
2406,1576,Occidental Neb Fed Svgs Bank,OCCN,67458600,,False,"('OPUS BANK', 86)"
2407,1577,Luskin's,LUSK,55051700,,False,"('EUNITS 2 YR U S MKT PARTN II', 86)"
2408,1578,Circadian,CKDN,17253100,,False,"('RADIANT SYSTEMS INC', 67)"
2409,1579,Amer Video Teleconferencing,AVID,3037900,,False,"('ACT TELECONFERENCING INC', 76)"
2410,1580,Bank of Darien,BDRN,6176500,,False,"('FIRST NBC BANK HOLDING CO', 86)"
2411,1581,Lancer,LACR,51461400,,False,"('WORLD SURVEILLANCE GROUP INC', 75)"
2412,1582,"Citizens Financial Group,RI",CITN,17461400,,False,"('CITIZENS FINANCIAL GROUP INC', 95)"
2413,1583,Braintree Savings,BTSB,10502700,,False,"('COMMUNITY SAVINGS BANKSHARES', 86)"
2414,1584,Guaranty Bancshares,GBNC,40076200,,False,"('GUARANTY BANCSHARES INC', 95)"
2415,1585,International Container Sys,ICSI,45935900,,False,"('PRA INTERNATIONAL', 86)"
2416,1586,Roto-Rooter,ROTO,77878600,,False,"('PROTEON THERAPEUTICS INC', 66)"
2417,1587,DEST,DEST,25063200,,False,"('ADESTO TECHNOLOGIES CORP', 90)"
2418,1588,Consolidated Stores,CNS,21014900,,False,"('CONSOLIDATED WATER CO INC', 73)"
2419,1589,PACE Membership Warehouse,PMWI,69391200,,False,"('CD WAREHOUSE INC', 86)"
2420,1590,Brentwood Instruments,BRWD,10729000,,False,"('MKS INSTRUMENTS INC', 69)"
2421,1591,TEL Electronics,TELS,87916000,,False,"('KIMBALL ELECTRONICS INC', 86)"
2422,1592,Town & Country Jewelry Mfg,TCJC,89205400,,False,"('D G JEWELRY INC', 86)"
2423,1593,MegaCom,MINC,58514400,,False,"('AECOM', 67)"
2424,1594,Apple Bank for Savings,APPL,3783000,,False,"('OPUS BANK', 86)"
2425,1595,ENSECO,NCCO,29356T10,,False,"('SENSEONICS HLDGS INC', 75)"
2426,1596,Freeport McMoRan Gold,FAU,35671J00,,False,"('U.S. GOLD CORP', 86)"
2427,1597,Newmark & Lewis,NLI,65157600,,False,"('NEWMARK GROUP INC', 66)"
2428,1598,American Technical Ceramics,ATCC,3013700,,False,"('CARBO CERAMICS INC', 86)"
2429,1599,Autodesk,ACAD,5276900,,False,"('PACIFICHEALTH LABORATORIES', 60)"
2430,1600,Sunworld International Airways,SUNA,86787P00,,False,"('LJ INTERNATIONAL INC', 86)"
2431,1601,Comtrex Systems,COMX,20592000,,False,"('SYS', 90)"
2432,1602,Wall to Wall Sound & Video,WTWS,93209700,,False,"('ALSTOM SA', 60)"
2433,1603,Kinetic Design Systems,KDSL,49460500,,False,"('SYS', 90)"
2434,1604,Entertainment Marketing,EMSC,29391100,,False,"('ENTERTAINMENT GAMING ASIA', 75)"
2435,1605,WNS,WNSI,92929800,,False,"('TOWNSQUARE MEDIA INC', 90)"
2436,1606,Carolyn Bean Publishing,CBEN,14425300,,False,"('CAROLINA BANK HOLDINGS INC', 65)"
2437,1607,AJ Ross Logistics,AJRL,778276105,,False,"('DELEK LOGISTICS PARTNERS LP', 86)"
2438,1608,Intermet,INMT,45881K00,,False,"('NUVEEN INTERMED DUR QUAL MUN', 79)"
2439,1609,Envirosure Management,ENVS,29409600,,False,"('SUEZ', 68)"
2440,1610,Pawnee Industries,PWNE,704107101,,False,"('COMMONWEALTH INDUSTRIES INC', 86)"
2441,1611,Seaman Furniture,SEAM,812163103,,False,"('UNIQURE NV', 60)"
2442,1612,American City Business Journal,AMBJ,2514300,,False,"('BUSINESS BANCORP/CA', 86)"
2443,1613,Dimensional Medicine,DMED,25434100,,False,"('EDITAS MEDICINE INC', 68)"
2444,1614,Geodynamics,GDYN,37246N00,,False,"('ANGIODYNAMICS INC', 82)"
2445,1615,GridComm,GRID,39807500,,False,"('RADCOM', 71)"
2446,1616,Quantum Diagnostics,,74763500,,False,"('QUEST DIAGNOSTICS INC', 75)"
2447,1617,National Guardian,NATG,63631200,,False,"('NATIONAL GENERAL HOLDINGS CP', 86)"
2448,1618,Barrister Information Systems,BISC,68659200,,False,"('VEEVA SYSTEMS INC', 86)"
2449,1619,SPI-Suspension and Parts Ind,SPILF,78490310,,False,"('FENIX PARTS INC', 86)"
2450,1620,Iverson Technology,IVTC,46582600,,False,"('MONTAGE TECHNOLOGY GROUP LTD', 86)"
2451,1621,DocuGraphix,DOCX,25590400,,False,"('PIXAR', 60)"
2452,1622,ML Convertible Securities,MLS,55306310,,False,"('E.ON SE', 61)"
2453,1623,Reebok International,RBOK,758110100,,False,"('PRA INTERNATIONAL', 83)"
2454,1624,Sylvan Learning,SLVN,87139800,,False,"('LEARNING CARE GROUP INC -OLD', 86)"
2455,1625,Union Exploration Partners LP,UXP,90659P00,,False,"('MPLX LP', 86)"
2456,1626,Health Images,HIMG,42217800,,False,"('CASTLIGHT HEALTH INC', 86)"
2457,1627,"Suncoast S&L,Hollywood,FL",SCSL,86691000,,False,"(""FRANK'S INTL NV"", 86)"
2458,1628,Bercor,BECR,8352100,,False,"('QUARTET MERGER CORP', 75)"
2459,1629,Control Resource Industries,CRIX,21239D00,,False,"('KVH INDUSTRIES INC', 86)"
2460,1630,Interstate Securities,IS,46109300,,False,"('INTERNET SECURITY SYSTEMS', 70)"
2461,1631,Ovex Fertility,OVEX,69039300,,False,"('REAVES UTILITY INCOME FUND', 58)"
2462,1632,Discus,DISC,25468000,,False,"('NORDICUS PARTNERS CORP', 75)"
2463,1633,EXAR,EXAR,30064500,,False,"('LEXAR MEDIA INC', 90)"
2464,1634,Financial Federal Savings Bank,FIFE,31749300,,False,"('VOYA FINANCIAL INC', 86)"
2465,1635,Peanut Shack of America,PNUT,70468800,,False,"('SHAKE SHACK INC', 86)"
2466,1636,Maxtor,MXTR,57772900,,False,"('MAXCOR FINANCIAL GROUP INC', 75)"
2467,1637,Present,PRST,74081400,,False,"('IRSA INVERSIONES Y REPRESENT', 90)"
2468,1638,Telecalc,TLCC,87926500,,False,"('STYLECLICK INC  -CL A', 68)"
2469,1639,Citizens S&L,,17656900,,False,"('EUNITS 2 YR U S MKT PARTN II', 86)"
2470,1640,Ross Stores,ROST,77829600,,False,"('BURLINGTON STORES INC', 86)"
2471,1641,Sanford,SANF,80043600,,False,"('ASHFORD INC', 64)"
2472,1642,H.E. Ventures,HEVN,40416700,,False,"('E-COMPASS ACQUISITION CORP', 86)"
2473,1643,Prism Entertainment,PSMN,74264300,,False,"('RHI ENTERTAINMENT INC', 80)"
2474,1644,Technology Development,TDCX,87868L00,,False,"('VIOMI TECHNOLOGY -ADR', 67)"
2475,1645,Alco Health Services,AAHS,13750104,,False,"('GENTIVA HEALTH SERVICES INC', 82)"
2476,1646,Healthcare Services of America,HSAI,42191900,,False,"('VIRGIN AMERICA INC', 86)"
2477,1647,Hutchinson Technology,HTCH,44840700,,False,"('DCH TECHNOLOGY INC', 73)"
2478,1648,Lease/Purchase,LEAP,52205C00,,False,"('WILLIS LEASE FINANCE CORP', 86)"
2479,1649,Sound Warehouse,SWHI,83608500,,False,"('SPORTSMANS WAREHOUSE HLDGS', 86)"
2480,1650,Engineered Support Systems,EASI,29286600,,False,"('VEEVA SYSTEMS INC', 86)"
2481,1651,Gateway Bank,GTWY,36758900,,False,"('FIRST NBC BANK HOLDING CO', 86)"
2482,1652,Child World,CWLD,16871000,,False,"('WORLD POINT TERMINALS LP', 86)"
2483,1653,National FSI,NFSI,63601600,,False,"('NATIONAL GENERAL HOLDINGS CP', 86)"
2484,1654,Inland Vacuum Industries,IVAC,45750200,,False,"('KVH INDUSTRIES INC', 67)"
2485,1655,Instructivision,ISTC,45778900,,False,"('INSTRUCTURE INC', 67)"
2486,1656,Steel Technologies,STTX,85814700,,False,"('NANOSTRING TECHNOLOGIES INC', 86)"
2487,1657,MOSCOM,MSCM,61945900,,False,"('CALAMOS CONV OPP AND INC FD', 75)"
2488,1658,Diamond Shamrock Offshore,DSP,25274400,,False,"('W&T OFFSHORE INC', 86)"
2489,1659,Microphonics Technology,MTOK,59491600,,False,"('APROPOS TECHNOLOGY INC', 72)"
2490,1660,CVD Equipment,CVDE,12660100,,False,"('MADISON CVD CALL & EQ STRTGY', 86)"
2491,1661,Electronic Tele-Communications,ETCIA,28586100,,False,"('B COMMUNICATIONS LTD', 86)"
2492,1662,Lomas Mortgage Corp,LMC,14067E407,,False,"('GENZYME CORP', 86)"
2493,1663,Countrywide Mtg Investments,CWM,44977L100,,False,"('MTGE INVESTMENT CORP', 73)"
2494,1664,General Development,GDVI,36949600,,False,"('ENGEL GENERAL DEVELOPERS LTD', 73)"
2495,1665,Heekin Can,HEKN,42279100,,False,"('CAN FITE BIOPHARMA LTD', 86)"
2496,1666,Presidential Airways,PAIR,74086100,,False,"('AMERICAN RESIDENTIAL PPTYS', 70)"
2497,1667,Kings Road Entertainment,KREN,49616200,,False,"('AMBER ROAD INC', 86)"
2498,1668,Fidelity Capital Group,,31606500,,False,"('RMR GROUP INC', 86)"
2499,1669,Itelco,PTEL,46564400,,False,"('TELECOM ITALIA SPA', 75)"
2500,1670,All American Gourmet Co,AAGC,16505109,,False,"('EXONE CO', 86)"
2501,1671,Beeba's Creations,BEBA,7659000,,False,"('EUNITS 2 YR U S MKT PARTN II', 86)"
2502,1672,John Adams Life,JALC,624600,,False,"('FIDELITY & GUARANTY LIFE', 86)"
2503,1673,Phoenix Financial,PHFC,71903610,,False,"('MADISON COUNTY FINANCIAL INC', 86)"
2504,1674,Binghamton Savings Bank,BING,9051300,,False,"('OPUS BANK', 86)"
2505,1675,Edac Technologies,EDAC,27928500,,False,"('NANOSTRING TECHNOLOGIES INC', 86)"
2506,1676,Open Air Markets,OPEN,68370400,,False,"('ATLAS AIR WORLDWIDE HLDG INC', 86)"
2507,1677,Circuit Systems,CSYI,17291700,,False,"('SYS', 90)"
2508,1678,Identix,IDXX,45190600,,False,"('TRADE STREET RESIDENTIAL INC', 77)"
2509,1679,Isco,ISKO,46426800,,False,"('DISCOVERY PARTNERS INTL INC', 90)"
2510,1680,Old Spaghetti Warehouse,OSWI,680292109,,False,"('DRUGMAX INC-OLD', 86)"
2511,1681,Stanline,STAN,85464000,,False,"('STANLEY INC', 74)"
2512,1682,Oshkosh Truck,OTRKB,68823900,,False,"('ON TRACK INNOVATIONS', 53)"
2513,1683,CheckRobot,CKRB,16282900,,False,"('CHECKPOINT THERAPEUTICS INC', 63)"
2514,1684,Cheyenne Software,CHEY,16688800,,False,"('CHECK POINT SOFTWARE TECHN', 86)"
2515,1685,CompuChem,CCEM,20477600,,False,"('PURCHASEPRO.COM', 67)"
2516,1686,Warehouse Club,WCLB,93426000,,False,"('SPORTSMANS WAREHOUSE HLDGS', 86)"
2517,1687,TVX Broadcast Group,TVXG,87308000,,False,"('CRONOS GROUP', 86)"
2518,1688,Xytronyx,XYYX,98417500,,False,"('ULTRAGENYX PHARMACEUTICAL', 56)"
2519,1689,Moderncare,,60770400,,False,"('MODERNA INC', 67)"
2520,1690,Vestron,VV,92549200,,False,"('RIVERSTONE NETWORKS INC', 77)"
2521,1691,Continuing Care Associates,CONC,21217500,,False,"('CARE.COM INC', 86)"
2522,1692,Jefferson Bank,JFFN,47238300,,False,"('FIRST NBC BANK HOLDING CO', 86)"
2523,1693,ChemClear,CMCL,16358200,,False,"('SEMLER SCIENTIFIC INC', 61)"
2524,1694,Spec's Music,SPEK,84752100,,False,"('EUNITS 2 YR U S MKT PARTN II', 86)"
2525,1695,Independent Air Holdings,IAIR,45380800,,False,"('NMI HOLDINGS INC', 86)"
2526,1696,NAC Re,NREC,62890700,,False,"('RE/MAX HOLDINGS INC', 86)"
2527,1697,American Credit Card Telephone,ACCT,2528000,,False,"('AMERICAN FARMLAND CO', 86)"
2528,1698,Diamond Greyhound & Genetics,,25264100,,False,"('DIAMOND FOODS INC', 86)"
2529,1699,Florida Express,FEXA,340646108,,False,"('SRI/SURGICAL EXPRESS INC', 86)"
2530,1700,Home Fed S&L of Gainesville,HFGA,43690800,,False,"(""FRANK'S INTL NV"", 86)"
2531,1701,Children's Discovery Centers,CDCR,16875700,,False,"(""FRANK'S INTL NV"", 86)"
2532,1702,Defiance Precision Products,DEFI,24476000,,False,"('ACORN PRODUCTS INC', 86)"
2533,1703,Fast Eddie Racing Stables,,31186600,,False,"('ILOG SA', 64)"
2534,1704,In Vitro Care,IVCI,45291000,,False,"('SURGICAL CARE AFFILIATES INC', 86)"
2535,1705,First American Health Concepts,FAHC,31852M00,,False,"('FIRST BUSEY CORP', 86)"
2536,1706,Philip Crosby Associates,PCRO,22730000,,False,"('HEWITT ASSOCIATES INC', 62)"
2537,1707,BRIntec,BRIX,10970100,,False,"('TRINTECH GROUP PLC', 77)"
2538,1708,Denpac,DNPC,24871600,,False,"('GENPACT LTD', 75)"
2539,1709,TSO Financial,TSOF,872883103,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
2540,1710,Crossland Federal Savings Bank,CRLD,22790100,,False,"('OPUS BANK', 86)"
2541,1711,Fireman's Fund,FFC,31818100,,False,"('SALIENT MIDSTREAM & MLP FUND', 86)"
2542,1712,"Fairfield First Bk & Tr,CT",FRBK,30436000,,False,"('FIRST BUSEY CORP', 86)"
2543,1713,Sweet Victory,SVIC,87042400,,False,"('VICTORY CPTL HLDGS INC', 86)"
2544,1714,Arnox,ARNX,4262400,,False,"('TANOX INC', 76)"
2545,1715,Buffets,BOCB,11988200,,False,"('STAR BUFFET INC', 77)"
2546,1716,Chambers Development,CDCI,15782900,,False,"('PHARMANET DEVELOPMENT GROUP', 68)"
2547,1717,Healthcare International,HII,42192000,,False,"('PRA INTERNATIONAL', 83)"
2548,1718,New World Pictures,NWP,64928900,,False,"('FIRST TR NEW OPP MLP &ENERGY', 86)"
2549,1719,Bear Stearns Cos,BSC,7390200,,False,"('SOURCE INTERLINK COS INC', 86)"
2550,1720,CXR Telcom,CXRL,12672700,,False,"('HAWAIIAN TELCOM HOLDCO INC', 86)"
2551,1721,Home Club,HCLB,43738700,,False,"('TAYLOR MORRISON HOME CORP', 86)"
2552,1722,Stokely USA,STKY,86150200,,False,"('ALON USA PARTNERS LP', 86)"
2553,1723,Aid,AIDC,871000,,False,"('LAIDLAW GLOBAL CORP', 90)"
2554,1724,Morgan Products,MGAN,61743900,,False,"('PREFORMED LINE PRODUCTS CO', 86)"
2555,1725,American Ventures,,03037R00,,False,"('AMERICAN RESIDENTIAL PPTYS', 86)"
2556,1726,ABEK,,288800,,False,"('PARATEK PHARMACEUTCLS INC', 68)"
2557,1727,Circle Express,CEXX,17256200,,False,"('VELOCITY EXPRESS CORP', 86)"
2558,1728,National Healthcare,NHCI,63633700,,False,"('NATIONAL MED HEALTH CARD SYS', 77)"
2559,1729,UAS Automation Systems,UASI,90257500,,False,"('SYS', 90)"
2560,1730,Alabama Federal S & L Assn,ALFD,1027000,,False,"(""FRANK'S INTL NV"", 86)"
2561,1731,Quincy Co-Operative Bank,QCBK,74839500,,False,"('BOISE CASCADE CO', 86)"
2562,1732,US Intec,INTK,91208400,,False,"('T-MOBILE US INC', 86)"
2563,1733,Bioassay Systems,BSCC,9058100,,False,"('ADVANCED DRAINAGE SYSTEMS', 86)"
2564,1734,Direct Pharmaceutical,DPRX,25456400,,False,"('ETON PHARMACEUTICALS', 83)"
2565,1735,GoodMark Foods,GDMK,38238700,,False,"('KRAFT FOODS GROUP INC', 86)"
2566,1736,International Biotechnologies,IBIO,45913000,,False,"('INTAC INTERNATIONAL', 86)"
2567,1737,Linear Films,LNER,535669105,,False,"('APPLIED FILMS CORP', 86)"
2568,1738,NMR Centers,NMRC,62923800,,False,"('ENERSYS', 69)"
2569,1739,"National Svgs Bank, Albany",NSBA,63745500,,False,"('OPUS BANK', 86)"
2570,1740,Stater Brothers,STBR,85755600,,False,"('ASTERIAS BIOTHERAPEUTICS INC', 66)"
2571,1741,SCI Equity Associates,,78388700,,False,"('EQUITY ONE INC', 86)"
2572,1742,Autodie,ADIE,5277000,,False,"('AUDIOEYE INC', 64)"
2573,1743,Continental Data Systems,CODA,21133500,,False,"('SYS', 90)"
2574,1744,Rayonier Timberlands LP,LOG,75507810,,False,"('MPLX LP', 86)"
2575,1745,Republic Security Financial,RSFC,76075800,,False,"('VOYA FINANCIAL INC', 86)"
2576,1746,Waste Technology,WTEK,94090100,,False,"('MONTAGE TECHNOLOGY GROUP LTD', 86)"
2577,1747,Admac,JPAC,709200,,False,"('ONCOMED PHARMACEUTICALS', 72)"
2578,1748,Capital Federal S&L,CPFD,14011600,,False,"('CD&L INC', 86)"
2579,1749,Conseco,CNCO,20846400,,False,"('EXONE CO', 67)"
2580,1750,Metropolitan Federal S&L,MFTN,59191100,,False,"(""FRANK'S INTL NV"", 86)"
2581,1751,Regina,REGI,75900000,,False,"('VIRGIN AMERICA INC', 75)"
2582,1752,Thermo Analytical,TMAI,88390200,,False,"('HELIOS AND MATHESON ANALYTIC', 73)"
2583,1753,Rogers Cablesystems of America,RCCAA,77511000,,False,"('VIRGIN AMERICA INC', 86)"
2584,1754,Rowley-Scher Reprographics,RSCH,77975200,,False,"('RTW INC', 61)"
2585,1755,"First Oak Brook Bancshares,IL",FOBBA,33584700,,False,"('FIRST BUSEY CORP', 86)"
2586,1756,Poughkeepsie Savings Bank,PKPS,73865900,,False,"('OPUS BANK', 86)"
2587,1757,Sandy,SDY,80029600,,False,"('QUNAR CAYMAN ISLANDS  -ADR', 72)"
2588,1758,American Savings Bank NY,ABNY,2940400,,False,"('OPUS BANK', 86)"
2589,1759,Columbia First Fed S&L,CFFS,19790100,,False,"('U.S. GOLD CORP', 86)"
2590,1760,Jack Henry & Associates,JKHY,42628100,,False,"('HEWITT ASSOCIATES INC', 67)"
2591,1761,Mercury General,MRCY,58940000,,False,"('NATIONAL GENERAL HOLDINGS CP', 86)"
2592,1762,Diversified Human Resources,HIRE,25525000,,False,"('NEXA RESOURCES SA', 86)"
2593,1763,Patten,PATN,70336500,,False,"('PATTERN ENERGY GROUP INC', 75)"
2594,1764,Trammell Crow Real Estate,TCR,26791103,,False,"('TRAMMELL CROW CO', 86)"
2595,1765,Heart Federal Savings & Loan,HFED,42233400,,False,"('WORLD HEART CORP', 86)"
2596,1766,Rheometrics,RHEM,76207300,,False,"('RH', 90)"
2597,1767,Aca Joe Eastern,AJOE,386900,,False,"('MORGAN STAN EASTERN EUROPE', 86)"
2598,1768,Advanced Instl Mgmt Software,AIMS,792700,,False,"('MARIN SOFTWARE INC', 86)"
2599,1769,Birmingham Steel,BSTL,9125000,,False,"('NOVAMERICAN STEEL INC-OLD', 86)"
2600,1770,Cadnetix,CADX,12759000,,False,"('AMERICAN RETIREMENT CORP', 68)"
2601,1771,Amwest Insurance Group,AMWE,3234500,,False,"('RMR GROUP INC', 86)"
2602,1772,Costco Wholesale,COST,22160700,,False,"(""BJ'S WHOLESALE CLUB INC"", 68)"
2603,1773,Doxsee Food,DXSE,26122600,,False,"('BRAZIL FAST FOOD CORP', 86)"
2604,1774,Sun Energy Partners LP,SLP,86671910,,False,"('SUNCOKE ENERGY PARTNERS LP', 92)"
2605,1775,Ambassador Financial Group,AFGI,2317400,,False,"('ESSENT GROUP LTD', 86)"
2606,1776,Co-Operative Bank of Concord,COBK,18975100,,False,"('WHITEWAVE FOODS CO', 86)"
2607,1777,Derby Savings Bank,DSBC,24978800,,False,"('OPUS BANK', 86)"
2608,1778,Greenery Rehabilitation Group,GRGI,39479700,,False,"('MR COOPER GROUP INC', 86)"
2609,1779,Pyramid Technology,PYRD,74723600,,False,"('MONTAGE TECHNOLOGY GROUP LTD', 86)"
2610,1780,Telos,TLOS,87969400,,False,"('XSTELOS HOLDINGS INC', 90)"
2611,1781,Vertex Communications,VTEX,92532000,,False,"('CONVERGENT COMMUNICATIONS', 83)"
2612,1782,Spectra Pharmaceutical Svcs,SPCT,84756600,,False,"('SPECTRUM PHARMACEUTICALS INC', 84)"
2613,1783,Wholesale Club,WHLS,96683800,,False,"(""BJ'S WHOLESALE CLUB INC"", 90)"
2614,1784,GWC,GWCC,36237700,,False,"('GCI LIBERTY INC', 60)"
2615,1785,International Consumer Brands,ICBI,45935600,,False,"('CST BRANDS INC', 86)"
2616,1786,Pasta Via International,,70285500,,False,"('ASTEA INTERNATIONAL INC', 83)"
2617,1787,Facelifters Home Systems,FACE,30303100,,False,"('SYS', 90)"
2618,1788,Palmetto Federal S&L SC,PALM,69707200,,False,"(""FRANK'S INTL NV"", 86)"
2619,1789,American Savings Bank (WA),AMSB,2941200,,False,"('OPUS BANK', 86)"
2620,1790,First Albany,FACT,31846500,,False,"('FIRST TR MLP & ENRGY INCM FD', 86)"
2621,1791,Pacific Nuclear Systems,PACN,69469000,,False,"('SYS', 90)"
2622,1792,People Ridesharing Systems,RIDE,70976600,,False,"('VEEVA SYSTEMS INC', 86)"
2623,1793,United Savings Association,UNSVA,91090600,,False,"('UNITED ONLINE INC', 86)"
2624,1794,All American Television,ALLT,1656200,,False,"('SUMMIT AMERICA TELEVISON INC', 71)"
2625,1795,Ark Restaurants,ARKR,4071210,,False,"('DEL TACO RESTAURANTS INC', 86)"
2626,1796,InterCare,CARE,45892700,,False,"('SERACARE INC', 72)"
2627,1797,S2 Golf,CLUB,78485000,,False,"('GOLF TRUST OF AMERICA INC', 86)"
2628,1798,Gemcraft,GEMH,36864200,,False,"('MASTERCRAFT BOAT HLDNGS IN', 68)"
2629,1799,Healthco International,HLCO,42220000,,False,"('PRA INTERNATIONAL', 83)"
2630,1800,Met-Coil Systems,METS,59085000,,False,"('SYS', 90)"
2631,1801,AC Teleconnect,ACCC,90500,,False,"('ACT TELECONFERENCING INC', 71)"
2632,1802,Buehler International,BULR,11904800,,False,"('PRA INTERNATIONAL', 83)"
2633,1803,Coast Savings and Loan,COAS,19039400,,False,"('E-LOAN INC', 86)"
2634,1804,Colonial Group,COGRA,19569910,,False,"('KRAFT FOODS GROUP INC', 86)"
2635,1805,First Mutual Savings Bank,FMSB,32091800,,False,"('FIRST BUSEY CORP', 86)"
2636,1806,Kurzweil Music,KURM,50132300,,False,"('TENCENT MUSIC ENTERTAINMENT', 86)"
2637,1807,Vanguard Savings Bank,VBNK,92191100,,False,"('OPUS BANK', 86)"
2638,1808,Barry Blau & Partners,BBPI,9347700,,False,"('ARCHROCK PARTNERS LP', 68)"
2639,1809,Immucor,BLUD,45252600,,False,"('OXFORD IMMUNOTEC GLOBAL PLC', 64)"
2640,1810,Piedmont Federal Savings Bank,PFSB,72014200,,False,"('OPUS BANK', 86)"
2641,1811,DSP Technology,DSPT,23332100,,False,"('MONTAGE TECHNOLOGY GROUP LTD', 86)"
2642,1812,Days Inns,DAYS,23962400,,False,"('7 DAYS GROUP HLDGS LTD  -ADR', 86)"
2643,1813,Mobile National,MBNC,607401106,,False,"('CHINA MOBILE GAMES  -ADR', 86)"
2644,1814,Holland Industries,HOLL,435154208,,False,"('COMMONWEALTH INDUSTRIES INC', 86)"
2645,1815,VR Business Brokers,VRBB,918282203,,False,"('BUSINESS BANCORP/CA', 65)"
2646,1816,Great Country Bank,GCBK,390318103,,False,"('OPUS BANK', 86)"
2647,1817,Santa Fe Energy Partners LP,SFP,802010108,,False,"('JP ENERGY PARTNERS LP', 87)"
2648,1818,Close Outs Plus,CLSO,189063209,,False,"('MANAGED HIGH YIELD PLUS FUND', 86)"
2649,1819,GardenAmerica,GACO,365473107,,False,"('GREAT AMERICAN BANCORP INC', 69)"
2650,1820,Cablevision Systems,CVC,12686C109,,False,"('SYS', 90)"
