,offer date,IPO name,ticker,CUSIP,Rollup,VC,Dual,Internet,Post-issue shares,CRSP perm,Founding,Unnamed: 11,Unnamed: 12,Unnamed: 13,formatted offer date
13699,2020-06-19,Progenity Inc,PROG,74319F107,0,1,0,0,.,19486,2010,,,,06/19/2020
13700,2020-06-19,Repare Therapeutics Inc,RPTX,760273102,0,1,0,0,.,19491,2016,,,,06/19/2020
13701,2020-06-24,Brilliant Acq Corp,BRLIU,G1643W103,0,0,1,0,5340000,19549,2019,,,,06/24/2020
13702,2020-06-26,Agora Inc,API,00851L103,0,1,1,0,396897929,19463,2013,,,,06/26/2020
13703,2020-06-26,Akouos Inc,AKUS,00973J101,0,1,0,0,.,19461,2016,,,,06/26/2020
13704,2020-06-26,Albertsons Cos Inc,ACI,013091103,0,0,1,0,479026753,19413,1939,,,,06/26/2020
13705,2020-06-26,Angel Oak Dynamic Finl,DYFN,03462A102,0,0,0,0,.,19415,2009,,,,06/26/2020
13706,2020-06-26,Ebang Intl Hldg Inc,EBON,G3R33A106,0,0,1,0,131035337,19472,2010,,,,06/26/2020
13707,2020-06-26,Fusion Acquisition Corp,FUSE.,36118H204,0,0,1,0,38125000,19592,2020,,,,06/26/2020
13708,2020-06-26,Fusion Pharmaceuticals Inc,FUSN,36118A100,0,1,0,0,.,19475,2014,,,,06/26/2020
13709,2020-06-26,Kensington Capital Acq Corp,KCAC.,490073202,0,0,1,0,25000000,.,2020,,,,06/26/2020
13710,2020-06-26,PolyPid Ltd,PYPD,M8001Q118,0,1,0,0,.,19487,2008,,,,06/26/2020
13711,2020-06-30,Aditx Therapeutics (ADiTxT),ADTX,007025109,0,0,1,0,5172490,19460,2017,,,,06/30/2020
13712,2020-06-30,GS Acquisition Holdings Corp,GSAH.,36255F201,0,0,1,0,87500000,.,2018,,,,06/30/2020
13713,2020-07-01,Dun & Bradstreet Holding,DNB,26484T106,0,0,0,0,.,19495,1841,,,,07/01/2020
13714,2020-07-01,Panacea Acquisition Corp,PANA,698102209,0,0,1,0,16075000,19606,2020,,,,07/01/2020
13715,2020-07-02,Accolade Inc,ACCD,00437E102,0,1,0,0,.,19496,2007,,,,07/02/2020
13716,2020-07-02,Capstar Special Purpose,CPSR.,14070Y200,0,0,1,0,30000000,19586,2020,,,,07/02/2020
13717,2020-07-02,Lemonade Inc,LMND,52567D107,0,1,0,1,.,19497,2015,,,,07/02/2020
13718,2020-07-08,Bluecity Hldg Ltd,BLCT,09610L106,0,1,1,0,17825670,19548,2000,,,,07/08/2020
13719,2020-07-08,Therapeutics Acquisition Corp,TXAC,88339T103,0,0,1,0,15186000,19573,2020,,,,07/08/2020
13720,2020-07-10,Nkarta Inc,NKTX,65487U108,0,1,0,0,.,19499,2015,,,,07/10/2020
13721,2020-07-10,Poseida Therapeutics Inc,PSTX,73730P108,0,1,0,0,.,19568,2003,,,,07/10/2020
13722,2020-07-10,Quhuo Ltd,QH,74841Q100,0,1,1,0,51906410,19569,2012,,,,07/10/2020
13723,2020-07-13,PTK Acquisition Corp,PTK.U,69375F207,0,0,1,0,12500000,19787,2019,,,,07/13/2020
13724,2020-07-14,Artius Acq Inc,AACQU,04316G204,0,0,1,0,78750000,19808,2020,,,,07/14/2020
13725,2020-07-14,nCino Inc,NCNO,63947U107,0,1,0,0,.,19565,2011,,,,07/14/2020
13726,2020-07-15,D8 Holdings Corp,DEH U,G2614K102,0,0,1,0,37500000,19803,2020,,,,07/15/2020
13727,2020-07-15,GoHealth Inc,GOCO,38046W105,0,1,1,1,313582283,19500,2001,,,,07/15/2020
13728,2020-07-15,Malacca Straits Acq Co Ltd,MLACU,G5859B125,0,0,1,0,15625000,19646,2019,,,,07/15/2020
13729,2020-07-16,HPX Corp,HPX.U,G32219118,0,0,1,0,27500000,19805,2020,,,,07/16/2020
13730,2020-07-16,Relay Therapeutics Inc,RLAY,75943R102,0,1,0,0,.,19501,2015,,,,07/16/2020
13731,2020-07-16,Trean Insurance Group Inc,TIG,89457R101,0,0,0,0,.,19572,1996,,,,07/16/2020
13732,2020-07-17,ALX Oncology Holdings Inc,ALXO,00166B105,0,1,0,0,.,19542,2015,,,,07/17/2020
13733,2020-07-17,Berkeley Lights Inc,BLI,084310101,0,1,0,0,.,19504,2011,,,,07/17/2020
13734,2020-07-17,Deerfield Healthcare Tech,DFHTU,244413209,0,0,1,0,15625000,19824,2020,,,,07/17/2020
13735,2020-07-17,Pandion Therapeutics Inc,PAND,698340106,0,1,0,0,.,19567,2017,,,,07/17/2020
13736,2020-07-22,Jamf Holding Corp,JAMF,47074L105,0,0,0,0,.,19505,2002,,,,07/22/2020
13737,2020-07-22,Pershing Sq Tontine Hldg Ltd,PSTH,71531R208,0,0,1,0,200000100,19789,2020,,,,07/22/2020
13738,2020-07-22,Property Solutions Acq Corp,PSACU,74348Q207,0,0,1,0,25735000,19649,2020,,,,07/22/2020
13739,2020-07-23,East Resources Acquisition Co,ERESU,274681204,0,0,1,0,37500000,19826,2020,,,,07/23/2020
13740,2020-07-23,Skillful Craftsman Educ Tech,EDTK,G8211A108,0,0,0,0,.,19551,2019,,,,07/23/2020
13741,2020-07-24,Annexon Inc,ANNX,03589W102,0,1,0,0,.,19544,2011,,,,07/24/2020
13742,2020-07-24,Ascendant Digital Acq Corp,ACND,G05155125,0,0,1,0,45000000,19797,2020,,,,07/24/2020
13743,2020-07-24,Greencity Acquisition Corp,GRCYU,G4086B115,0,0,1,0,5260000,19630,2018,,,,07/24/2020
13744,2020-07-24,Inozyme Pharma Inc,INZY,45790W108,0,1,0,0,.,19559,2015,,,,07/24/2020
13745,2020-07-24,Nurix Therapeutics Inc,NRIX,67080M103,0,1,0,0,.,19566,2009,,,,07/24/2020
13746,2020-07-24,iTeos Therapeutics Inc,ITOS,46565G104,0,1,0,0,.,19560,2011,,,,07/24/2020
13747,2020-07-28,ACE Convergence Acq Corp,ACEVU,G0083D112,0,0,1,0,25000000,19809,2020,,,,07/28/2020
13748,2020-07-29,Vertex Inc,VERX,92538J106,0,0,1,0,142993819,19506,1978,,,,07/29/2020
13749,2020-07-30,Allovir Inc,ALVR,019818103,0,1,0,0,.,19540,2013,,,,07/30/2020
13750,2020-07-30,Churchill Capital Corp IV,CCIV,171439201,0,0,1,0,225000000,19751,2020,,,,07/30/2020
13751,2020-07-30,Li Auto Inc,LI,50202M102,0,0,1,1,836344155,19564,2015,,,,07/30/2020
13752,2020-07-31,1847 Goedeker Inc,GOED,28252C109,0,0,0,0,.,19515,1951,,,,07/31/2020
13753,2020-07-31,CC Neuberger Principal Hldg,PRPB,G3166T129,0,0,1,0,95000000,19804,2020,,,,07/31/2020
13754,2020-07-31,E.Merge Tech Acq Corp,ETACU,26873Y203,0,0,1,0,66450000,19827,2020,,,,07/31/2020
13755,2020-07-31,Fathom Holdings Inc,FTHM,31189V109,0,0,0,1,.,19555,2010,,,,07/31/2020
13756,2020-07-31,Newhold Investment Corp,NHICU,651448201,0,0,1,0,18750000,19838,2020,,,,07/31/2020
13757,2020-07-31,Vasta Platform Ltd,VSTA,G9440A109,0,0,1,0,83011585,19574,1966,,,,07/31/2020
13758,2020-07-31,Vital Farms Inc,VITL,92847W103,0,1,0,0,.,19541,2007,,,,07/31/2020
13759,2020-08-04,Health Sciences Acquisitns 2,HSAQ,G4411D109,0,0,0,0,.,19636,2020,,,,08/04/2020
13760,2020-08-04,Yucaipa Acquisition Corp,YAC.U,G9879L121,0,0,1,0,37500000,19806,2020,,,,08/04/2020
13761,2020-08-05,BigCommerce Holdings Inc,BIGC,08975P108,0,1,0,0,.,19575,2009,,,,08/05/2020
13762,2020-08-05,BowX Acquisition Corp,BOWXU,103085205,0,0,1,0,52500000,19950,2020,,,,08/05/2020
13763,2020-08-05,Holicity Inc,HOLUU,435063201,0,0,1,0,34375000,19835,2020,,,,08/05/2020
13764,2020-08-05,Rackspace Technology Inc,RXT,750102105,0,0,0,1,.,19576,1998,,,,08/05/2020
13765,2020-08-06,Acutus Medical Inc,AFIB,005111109,0,1,0,0,.,19619,2011,,,,08/06/2020
13766,2020-08-06,GO Acquisition Corp,GOAC,362019200,0,0,1,0,62500000,19767,2020,,,,08/06/2020
13767,2020-08-06,Gores Holdings V Inc,GRSVU,382864205,0,0,1,0,59375000,19834,2020,,,,08/06/2020
13768,2020-08-06,Kismet Acquisition One Corp,KSMTU,G52753129,0,0,1,0,31750000,19977,2020,,,,08/06/2020
13769,2020-08-06,Oak Street Health Inc,OSH,67181A107,0,2,0,0,.,19605,2012,,,,08/06/2020
13770,2020-08-06,Rocket Companies Inc,RKT,77311W101,0,0,1,1,1983652048,19577,1985,,,,08/06/2020
13771,2020-08-07,ARYA Sciences Acquisition III,ARYA,G3166W106,0,0,1,0,16710000,19620,2020,,,,08/07/2020
13772,2020-08-07,Checkmate Pharmaceuticals Inc,CMPI,162818108,0,1,0,0,.,19622,2015,,,,08/07/2020
13773,2020-08-07,Freeline Therapeutics Hldg,FRLN,35655L107,0,1,1,0,25921158,19627,2015,,,,08/07/2020
13774,2020-08-07,Ibex Ltd,IBEX,G4690M101,0,0,0,0,.,19638,1984,,,,08/07/2020
13775,2020-08-07,Vistas Media Acq Co Inc,VMACU,92840T206,0,0,1,0,12830000,19652,2020,,,,08/07/2020
13776,2020-08-12,FS Development Corp,FSDC,303020101,0,0,1,0,14950000,19628,2020,,,,08/12/2020
13777,2020-08-12,Fortress Value Acq Corp II,FAII.,349642207,0,0,1,0,37500000,19892,2020,,,,08/12/2020
13778,2020-08-12,Kubient Inc,KBNT,50116V107,0,0,1,0,7646341,19640,2017,,,,08/12/2020
13779,2020-08-13,KE Holdings Inc,BEKE,482497104,0,1,1,1,3488438135,19598,2001,,,,08/13/2020
13780,2020-08-13,NetSTREIT Corp,NTST,64119V303,0,0,0,0,.,19601,2019,,,,08/13/2020
13781,2020-08-13,Redball Acquisition Corp,RBAC,G7417R121,0,0,1,0,62500000,19936,2020,,,,08/13/2020
13782,2020-08-14,CureVac BV,CVAC,N2451R105,0,0,0,0,.,19623,2000,,,,08/14/2020
13783,2020-08-14,Dragoneer Growth Opportunities,DGNR,G28302126,0,0,1,0,75000000,19930,2020,,,,08/14/2020
13784,2020-08-14,Duck Creek Technologies,DCT,264120106,0,2,0,0,.,19578,2000,,,,08/14/2020
13785,2020-08-14,Lionheart Acquisition Corp II,LCAPU,53625R203,0,0,1,0,25650000,19978,2019,,,,08/14/2020
13786,2020-08-14,dMY Technology Group II Inc,DMYD,233277201,0,0,1,0,30000000,19875,2020,,,,08/14/2020
13787,2020-08-18,Northern Genesis Acq Corp,NGA U,66516T203,0,0,1,0,37500000,19911,2020,,,,08/18/2020
13788,2020-08-18,Star Peak Energy Transition,STPK,855185203,0,0,1,0,43750000,19919,2018,,,,08/18/2020
13789,2020-08-18,one,AONE,G7000X113,0,0,1,0,25000000,19935,2020,,,,08/18/2020
13790,2020-08-19,Foley Trasimene Acq Corp II,BFT.U,344328208,0,0,1,0,162500000,19891,2020,,,,08/19/2020
13791,2020-08-19,Forum Merger III Corp,FIIIU,349885202,0,0,1,0,31991250,19830,2019,,,,08/19/2020
13792,2020-08-19,Harmony Biosciences Hldg Inc,HRMY,413197104,0,1,0,0,.,19635,2017,,,,08/19/2020
13793,2020-08-19,Inhibrx Inc,INBX,45720L107,0,1,0,0,.,19639,2010,,,,08/19/2020
13794,2020-08-20,Colonnade Acquisition Corp,CLA U,G2283K128,0,0,1,0,25000000,19928,2020,,,,08/20/2020
13795,2020-08-21,FAST Acquisition Corp,FST.U,311875207,0,0,1,0,25000000,19886,2020,,,,08/21/2020
13796,2020-08-21,Horizon Acq Corp,HZAC.,G46049121,0,0,1,0,62500000,19931,2020,,,,08/21/2020
13797,2020-08-21,Kymera Therapeutics Inc,KYMR,501575104,0,1,0,0,.,19585,2015,,,,08/21/2020
13798,2020-08-21,Nano-X Imaging Ltd,NNOX,M70700105,0,1,0,0,.,19647,2014,,,,08/21/2020
13799,2020-08-27,Burgundy Tech Acq Corp,BTAQU,G1702T132,0,0,1,0,38450000,19951,2020,,,,08/27/2020
13800,2020-08-27,CF Finance Acquisition Corp II,CFIIU,15725Q203,0,0,1,0,63600000,19955,2019,,,,08/27/2020
13801,2020-08-27,FTAC Olympus Acquisition Corp,FTOCU,G37288118,0,0,1,0,96462500,19963,2020,,,,08/27/2020
13802,2020-08-27,XPeng Inc,XPEV,98422D105,0,1,1,1,1439485668,19615,2015,,,,08/27/2020
13803,2020-08-28,Harbor Custom Development Inc,HCDI,41150T108,0,0,0,0,.,19631,2014,,,,08/28/2020
13804,2020-08-31,Applied UV Inc,AUVI,03828V105,0,0,0,0,.,19621,2000,,,,08/31/2020
13805,2020-09-01,PainReform Ltd,PRFX,M77798102,0,1,0,0,.,19840,2007,,,,09/01/2020
13806,2020-09-02,CM Life Sciences Inc,CMLFU,18978W208,0,0,1,0,48125000,19956,2020,,,,09/02/2020
13807,2020-09-03,BCTG Acquisition Corp,BCTG,05492W103,0,0,0,0,.,19813,2020,,,,09/03/2020
13808,2020-09-03,INSU Acquisition Corp II,INAQU,457821304,0,0,1,0,27386667,19970,2018,,,,09/03/2020
13809,2020-09-04,HighCape Capital Acq Corp,CAPAU,42984L204,0,0,1,0,12875000,19952,2020,,,,09/04/2020
13810,2020-09-04,Tailwind Acquisition Corp,TWND,87403Q201,0,0,1,0,37500000,19920,2020,,,,09/04/2020
13811,2020-09-09,Cohn Robbins Holdings Corp,CRHC,G23726121,0,0,1,0,90000000,19929,2020,,,,09/09/2020
13812,2020-09-09,Industrial Tech Acquisitions,ITACU,456357201,0,0,1,0,9525000,19972,2020,,,,09/09/2020
13813,2020-09-10,NavSight Holdings Inc,NSH U,639358209,0,0,1,0,25000000,20094,2020,,,,09/10/2020
13814,2020-09-10,Prime Impact Acquisition I,PIAI,G61074111,0,0,1,0,37500000,20121,2020,,,,09/10/2020
13815,2020-09-10,Starboard Value Acq Corp,SVACU,85521J208,0,0,1,0,45000000,20172,2019,,,,09/10/2020
13816,2020-09-11,Broadstone Acquisition,BSN.U,G1739V118,0,0,1,0,37500000,20119,2020,,,,09/11/2020
13817,2020-09-11,"Ribbit LEAP, Ltd",LEAP,G7552B121,0,0,1,0,50900000,20127,2020,,,,09/11/2020
13818,2020-09-11,TWC Tech Holdings II Corp,TWCTU,90117G204,0,0,1,0,65625000,20177,2020,,,,09/11/2020
13819,2020-09-11,Tortoise Acquisition Corp II,SNPR,G89554110,0,0,1,0,37500000,20128,2020,,,,09/11/2020
13820,2020-09-14,Software Acq Group Inc II,SAIIU,83406B101,0,0,1,0,18750000,.,2020,,,,09/14/2020
13821,2020-09-15,Outset Medical Inc,OM,690145107,0,1,0,0,.,19653,2003,,,,09/15/2020
13822,2020-09-15,Sandbridge Acquisition Corp,SBG U,799793203,0,0,1,0,25000000,20101,2020,,,,09/15/2020
13823,2020-09-16,Equity Distribution Acq Corp,EQD U,29465E205,0,0,1,0,45000000,20078,2020,,,,09/16/2020
13824,2020-09-16,Executive Network Partnering,ENPC,30158L209,0,0,1,0,14624000,20081,2020,,,,09/16/2020
13825,2020-09-16,JFrog Ltd,FROG,M6191J100,0,1,0,1,.,19656,2008,,,,09/16/2020
13826,2020-09-16,Metacrine Inc,MTCR,59101E103,0,1,0,0,.,19837,2014,,,,09/16/2020
13827,2020-09-16,Snowflake Inc,SNOW,833445109,0,1,1,1,276694828,19654,2012,,,,09/16/2020
13828,2020-09-16,StepStone Group Inc,STEP,85914M107,0,0,1,0,94816331,19655,2007,,,,09/16/2020
13829,2020-09-17,ACON S2 Acquisition Corp,STWOU,G00748122,0,0,1,0,31250000,20171,2020,,,,09/17/2020
13830,2020-09-17,American Well Corp,AMWL,03044L105,0,1,1,1,225431862,19657,2006,,,,09/17/2020
13831,2020-09-17,Broadstone Net Lease Inc,BNL,11135E104,0,0,1,0,142361608,19658,2007,,,,09/17/2020
13832,2020-09-17,Dyne Therapeutics Inc,DYN,26818M108,0,1,0,0,.,19825,2017,,,,09/17/2020
13833,2020-09-17,Oaktree Acquisition Corp II,OACB,G6715X129,0,0,1,0,28125000,20122,2020,,,,09/17/2020
13834,2020-09-17,Pactiv Evergreen Inc,PTVE,69526K105,0,0,0,0,.,19659,1965,,,,09/17/2020
13835,2020-09-17,Reinvent Technology Partners,RTP U,G7483N111,0,0,1,0,75000000,20126,2020,,,,09/17/2020
13836,2020-09-17,Sumo Logic Inc,SUMO,86646P103,0,1,0,0,.,19660,2010,,,,09/17/2020
13837,2020-09-18,Alpha Healthcare Acq Corp,AHACU,020751202,0,0,1,0,12855000,20137,2020,,,,09/18/2020
13838,2020-09-18,Athira Pharma Inc,ATHA,04746L104,0,1,0,0,.,19812,2011,,,,09/18/2020
13839,2020-09-18,Compass Pathways Plc,CMPS,20451W101,0,1,1,0,34805331,19821,2012,,,,09/18/2020
13840,2020-09-18,North Mountain Merger Corp,NMMCU,661204206,0,0,1,0,14375000,20158,2020,,,,09/18/2020
13841,2020-09-18,Unity Software Inc,U,91332U101,0,1,0,0,.,19794,2004,,,,09/18/2020
13842,2020-09-18,Vitru Ltd,VTRU,G9440D103,0,0,0,0,.,19848,2000,,,,09/18/2020
13843,2020-09-22,Falcon Capital Acq Corp,FCACU,30606L207,0,0,1,0,37500000,20145,2020,,,,09/22/2020
13844,2020-09-22,PMV Consumer Acquisition Corp,PMVC,693486201,0,0,1,0,21875000,20098,2020,,,,09/22/2020
13845,2020-09-23,ArcLight Clean Transition Corp,ACTCU,G04561117,0,0,1,0,31250000,20136,2020,,,,09/23/2020
13846,2020-09-23,Aspirational Consumer,ASPL.,G05436129,0,0,1,0,28125000,20115,2020,,,,09/23/2020
13847,2020-09-23,Bentley Systems Inc,BSY,08265T208,0,0,1,0,261234727,19818,1984,,,,09/23/2020
13848,2020-09-23,Corsair Gaming Inc,CRSR,22041X102,0,0,0,0,.,19822,1994,,,,09/23/2020
13849,2020-09-23,GoodRx Holdings Inc,GDRX,38246G108,0,1,1,0,383222540,19679,2011,,,,09/23/2020
13850,2020-09-23,Laird Superfood Inc,LSF,50736T102,0,1,0,0,.,19778,2015,,,,09/23/2020
13851,2020-09-23,VPC Impact Acq Hldg,VIHAU,G9441E126,0,0,1,0,25000000,20179,2020,,,,09/23/2020
13852,2020-09-24,Peridot Acquisition Corp,PDAC,G7008A123,0,0,1,0,-9,20123,2020,,,,09/24/2020
13853,2020-09-24,Taysha Gene Therapies Inc,TSHA,877619106,0,1,0,0,.,19847,2019,,,,09/24/2020
13854,2020-09-25,Amesite Inc,AMST,031093107,0,0,0,1,.,19811,2017,,,,09/25/2020
13855,2020-09-25,BlackRock Capital Allocation,BCAT,09260U109,0,0,0,0,.,19747,2020,,,,09/25/2020
13856,2020-09-25,Fintech Acquisition Corp IV,FTIVU,31810N302,0,0,1,0,-9,20146,2018,,,,09/25/2020
13857,2020-09-25,Graybug Vision Inc,GRAY,38942Q103,0,1,0,0,.,19833,2011,,,,09/25/2020
13858,2020-09-25,Greenwich LifeSciences,GLSI,396879108,0,0,0,0,.,19831,2006,,,,09/25/2020
13859,2020-09-25,PMV Pharmaceuticals Inc,PMVP,69353Y103,0,1,0,0,.,19682,2013,,,,09/25/2020
13860,2020-09-25,Prelude Therapeutics Inc,PRLD,74065P101,0,1,0,0,.,19681,2016,,,,09/25/2020
13861,2020-09-25,VIA optronics AG,VIAO,91823Y109,0,0,1,0,4530701,19795,2005,,,,09/25/2020
13862,2020-09-25,Vector Acquisition Corp,VACQU,G9442R100,0,0,1,0,37500000,20178,2020,,,,09/25/2020
13863,2020-09-30,"Asana, Inc.",ASAN,04342Y104,0,1,1,0,151316000,19746,2008,,,,09/30/2020
13864,2020-09-30,Boqii Holding Ltd,BQ,09950L104,0,0,1,0,68064761,19744,2008,,,,09/30/2020
13865,2020-09-30,Chindata Group Holding Ltd,CD,16955F107,0,0,1,0,718459381,19819,2015,,,,09/30/2020
13866,2020-09-30,Climate Change Crisis Real,CLII,18716C209,0,0,1,0,-9,20072,2020,,,,09/30/2020
13867,2020-09-30,FG New America Acq Corp,FGNA.,30259V205,0,0,1,0,28700000,20082,2020,,,,09/30/2020
13868,2020-09-30,Palantir Technologies,PLTR,69608A108,0,1,1,0,1585000000,19788,2003,,,,09/30/2020
13869,2020-09-30,Qell Acquisition Corp,QELLU,G7307X121,0,0,1,0,41250000,20165,2020,,,,09/30/2020
13870,2020-09-30,Vesper Healthcare Acq Corp,VSPRU,92538T203,0,0,1,0,-9,20181,2020,,,,09/30/2020
13871,2020-09-30,Yalla Group Ltd,YALA,98459U103,0,0,1,0,143230130,19743,2016,,,,09/30/2020
13872,2020-10-01,AEA-Bridges Impact Corp,IMPX.,G01046120,0,0,1,0,50000000,20113,2020,,,,10/01/2020
13873,2020-10-01,Altimeter Growth Corp,AGCUU,G0370L124,0,0,1,0,56250000,20279,2020,,,,10/01/2020
13874,2020-10-01,Ig Acquisition Corp,IGACU,449534205,0,0,1,0,37500000,20148,2020,,,,10/01/2020
13875,2020-10-01,Lixiang Educ Hldg Co Ltd,LXEH,53934A107,0,0,1,0,66667000,19980,2001,,,,10/01/2020
13876,2020-10-01,Mission Produce Inc,AVO,60510V108,0,0,0,0,.,19946,1983,,,,10/01/2020
13877,2020-10-01,Pulmonx Corp,LUNG,745848101,0,1,0,0,.,19979,1995,,,,10/01/2020
13878,2020-10-01,Recharge Acquisition Corp,RCHGU,756229209,0,0,1,0,-9,20166,2020,,,,10/01/2020
13879,2020-10-01,Thryv Holdings Inc,THRY,886029206,0,0,0,0,.,19996,2012,,,,10/01/2020
13880,2020-10-02,Academy Sports & Outdoors Inc,ASO,00402L107,0,0,0,0,.,19945,1938,,,,10/02/2020
13881,2020-10-02,Apollo Strategic Growth,APSG,G0411R122,0,0,1,0,-9,20114,1990,,,,10/02/2020
13882,2020-10-02,Atlantic Avenue Acquisition,ASAQ.,04906P200,0,0,1,0,31250000,19867,2020,,,,10/02/2020
13883,2020-10-02,Avanti Acq Corp,AVAN,G0682V117,0,0,1,0,60000000,20118,2020,,,,10/02/2020
13884,2020-10-02,C4 Therapeutics Inc,CCCC,12529R107,0,1,0,0,.,19953,2015,,,,10/02/2020
13885,2020-10-02,ION Acquisition Corp 1 Ltd,IACA.,G49392122,0,0,1,0,28125000,19934,2020,,,,10/02/2020
13886,2020-10-02,Immunome Inc,IMNM,45257U108,0,0,0,0,.,19969,2006,,,,10/02/2020
13887,2020-10-02,Oncorus Inc,ONCR,68236R103,0,1,0,0,.,19981,2015,,,,10/02/2020
13888,2020-10-02,Sports Ent Acq Corp,SEAH.,84918M205,0,0,1,0,50000000,20106,2020,,,,10/02/2020
13889,2020-10-02,VG Acquisition Corp,VGAC.,G9446E121,0,0,1,0,51500000,20134,2020,,,,10/02/2020
13890,2020-10-02,Vy Global Growth,VYGG,G9444H126,0,0,1,0,62500000,20131,2020,,,,10/02/2020
13891,2020-10-06,Firstmark Horizon Acq Corp,FMAC.,33765Y200,0,0,1,0,45000000,20083,2020,,,,10/06/2020
13892,2020-10-07,Empower Ltd,EMPW,G3R39W128,0,0,1,0,31250000,20120,2020,,,,10/07/2020
13893,2020-10-07,Montes Archimedes Acquisition,MAACU,612657205,0,0,1,0,50000000,20304,2020,,,,10/07/2020
13894,2020-10-07,NextGen Acquisition Corp,NGACU,G65305115,0,0,1,0,43750000,20310,2020,,,,10/07/2020
13895,2020-10-07,Presidio Property Trust Inc,SQFT,74102L204,0,0,0,0,.,19858,1999,,,,10/07/2020
13896,2020-10-07,TPG Pace Beneficial Finance,TPGY,G8990D109,0,0,1,0,43750000,20129,2019,,,,10/07/2020
13897,2020-10-07,TPG Pace Tech Opportunities,PACE,G8990Y111,0,0,1,0,56250000,20130,2019,,,,10/07/2020
13898,2020-10-08,Aziyo Biologics Inc,AZYO,05479K106,0,2,1,0,10225899,19947,2015,,,,10/08/2020
13899,2020-10-08,Petra Acquisition Inc,PAICU,716421201,0,0,1,0,8750000,20163,2019,,,,10/08/2020
13900,2020-10-08,fuboTV Inc.,FUBO,35953D104,0,1,1,0,128621021,19893,2009,,,,10/08/2020
13901,2020-10-09,Kronos Bio Inc,KRON,50107A104,0,1,0,0,.,19850,2017,,,,10/09/2020
13902,2020-10-09,Landcadia Holdings III Inc,LCYAU,51476H209,0,0,1,0,62500000,20153,2018,,,,10/09/2020
13903,2020-10-09,Shattuck Labs Inc,STTK,82024L103,0,1,0,0,.,19994,2016,,,,10/09/2020
13904,2020-10-09,Social Capital Hedosophia IV,IPOD.,G82514103,0,0,1,0,50000000,20069,2020,,,,10/09/2020
13905,2020-10-09,Social Capital Hedosophia V,IPOE.,G8252P105,0,0,1,0,87500000,20067,2020,,,,10/09/2020
13906,2020-10-09,Social Capital Hedosophia VI,IPOF.,G8251L105,0,0,1,0,125000000,20068,2020,,,,10/09/2020
13907,2020-10-09,Spruce Biosciences Inc,SPRB,85209E109,0,1,0,0,.,19993,2014,,,,10/09/2020
13908,2020-10-09,iHuman Inc.,IH,45175B109,0,0,1,1,261372382,19899,1996,,,,10/09/2020
13909,2020-10-14,5:01 Acquisition Corp,FVAM,33836P105,0,0,1,0,10360000,19964,2020,,,,10/14/2020
13910,2020-10-14,Codiak Biosciences Inc,CDAK,192010106,0,1,0,0,.,19954,2015,,,,10/14/2020
13911,2020-10-15,Array Technologies Inc,ARRY,04271T100,0,0,0,0,.,19851,1989,,,,10/15/2020
13912,2020-10-15,MINISO Group Holding Ltd,MNSO,66981J102,0,2,1,0,1215901607,19912,2009,,,,10/15/2020
13913,2020-10-15,Motion Acquisition Corp,MOTNU,61980M206,0,0,1,0,14375000,20307,2020,,,,10/15/2020
13914,2020-10-15,Spartacus Acq Corp,TMTSU,84677L208,0,0,1,0,25000000,20174,2020,,,,10/15/2020
13915,2020-10-16,Aligos Therapeutics Inc,ALGS,01626L105,0,1,0,0,.,19944,2018,,,,10/16/2020
13916,2020-10-16,Bridgetown Holdings Ltd,BTWNU,G1355U105,0,0,1,0,68750000,20283,2020,,,,10/16/2020
13917,2020-10-16,Eargo Inc,EAR,270087109,0,1,0,0,.,19958,2010,,,,10/16/2020
13918,2020-10-16,Kiromic Biopharma Inc,KRBP,497634105,0,0,0,0,.,19974,2012,,,,10/16/2020
13919,2020-10-16,Praxis Precision Medicines Inc,PRAX,74006W108,0,1,0,0,.,19986,2015,,,,10/16/2020
13920,2020-10-16,Tarsus Pharmaceuticals Inc,TARS,87650L103,0,1,0,0,.,19995,2016,,,,10/16/2020
13921,2020-10-16,Turmeric Acquisition Corp,TMPMU,G9127T116,0,0,1,0,11015000,20329,2020,,,,10/16/2020
13922,2020-10-20,Decarbonization Plus Acq Corp,DCRBU,242797207,0,0,1,0,25000000,20290,2017,,,,10/20/2020
13923,2020-10-20,Good Works Acquisition Corp,GWACU,38216X206,0,0,1,0,18978000,20295,2002,,,,10/20/2020
13924,2020-10-20,Helix Acquisition Corp,HLXA,G4444C102,0,0,1,0,12900000,19966,2020,,,,10/20/2020
13925,2020-10-20,Horizon Acquisition Corp II,HZON.,G46044122,0,0,1,0,62500000,20275,2020,,,,10/20/2020
13926,2020-10-21,DPCM Capital Inc,XPOA.,23344P200,0,0,1,0,37500000,20209,2020,,,,10/21/2020
13927,2020-10-21,Datto Holding Corp,MSP,23821D100,0,0,0,0,.,19856,2007,,,,10/21/2020
13928,2020-10-21,HIG Acquisition Corp,HIGA.,G44898115,0,0,1,0,40625000,20274,2020,,,,10/21/2020
13929,2020-10-21,Lefteris Acquisition Corp,LFTRU,52470X208,0,0,1,0,25000000,20302,2020,,,,10/21/2020
13930,2020-10-21,Mingzhu Logistics Holdings Ltd,YGMZ,G6180C105,0,0,0,0,.,19999,2002,,,,10/21/2020
