,offer date,IPO name,ticker,CUSIP,Rollup,VC,Dual,Internet,Post-issue shares,CRSP perm,Founding,Unnamed: 11,Unnamed: 12,Unnamed: 13,SPAC IPO ,Date of IPO,IS_SPAC
3476,19890727,GZA GeoEnvironmental,GZEA,362386104,0,0,0,0,.,75657,1964,,,,,,False
3477,19890727,Hyperion Total Return Fund,HTR,44914510,0,0,0,0,.,75641,-99,,,,,,False
3478,19890728,Biomagnetic Technologies,BMT,09060N107,0,1,0,0,.,75645,1970,,,,,,False
3479,19890728,Marine Drilling Companies,MDCO,568239107,0,1,0,0,.,75660,1966,,,,,,False
3480,19890728,Newbridge Networks,NNCXF,650901101,0,2,0,0,.,78711,1986,,,,,,False
3481,19890728,Smith Corona,SCO,831858105,0,0,0,0,.,75643,1900,,,,,,False
3482,19890802,Ogden Projects,OPI,676463102,0,0,0,0,.,75792,1984,,,,,,False
3483,19890803,Serv-Tech,STEC,817539109,0,1,0,0,.,75794,1978,,,,,,False
3484,19890807,Allstate Financial,ASFN,020011102,0,0,0,0,.,75795,1982,,,,,,False
3485,19890810,Air & Water Technologies,AWT,009058108,0,0,0,0,.,75793,1967,,,,,,False
3486,19890810,"Image Bank, Inc.",TIBI,452436108,0,1,0,0,.,75796,1974,,,,,,False
3487,19890810,Phoenix Laser Systems,PXLS,719088106,0,0,0,0,.,75972,1987,,,,,,False
3488,19890810,Scientific Imaging Instruments,,808749105,0,0,0,0,.,.,-99,,,,,,False
3489,19890815,Trans-Atlantic Video,,892910209,0,0,0,0,.,.,-99,,,,,,False
3490,19890817,Edgcomb,,279813109,0,0,0,0,.,10884,-99,,,,,,False
3491,19890817,Grace Energy,GEG,383906104,0,0,0,0,.,75790,1979,,,,,,False
3492,19890818,BizMart,BZMT,091790105,0,2,0,0,.,75798,1987,,,,,,False
3493,19890823,Neogen,NEOG,640491106,0,1,0,0,.,75976,1981,,,,,,False
3494,19890823,Southeastern Thrift and Bank,SSIF,84190110,0,0,0,0,.,75799,-99,,,,,,False
3495,19890824,New Image Industries,NIIS,645639105,0,0,0,0,.,75800,1987,,,,,,False
3496,19890824,Specialty Retail Services,SRSI,847512100,0,0,0,0,.,75977,1985,,,,,,False
3497,19890829,Chart House Enterprises Inc,CHT,160902102,0,0,0,0,.,75815,1961,,,,,,False
3498,19890829,Office Products of America,OPOAA,676221203,0,0,0,0,.,75980,1989,,,,,,False
3499,19890906,Brite Voice Systems,BVSI,110411105,0,0,0,0,.,75818,1984,,,,,,False
3500,19890907,Strings Ltd,STGS,863317103,0,0,0,0,.,75984,1986,,,,,,False
3501,19890908,East End Investment,,27211520,0,0,0,0,.,.,-99,,,,,,False
3502,19890919,Applebee's International,APPB,037899101,0,2,0,0,.,78717,1986,,,,,,False
3503,19890919,Vencor,VCOR,922602107,1,2,0,0,.,75819,1985,,,,,,False
3504,19890920,Central Newspapers,ECP,154647101,0,0,1,0,56439500,75808,1934,,,,,,False
3505,19890920,Electronic Arts,ERTS,285512109,0,1,0,0,.,75828,1982,,,,,,False
3506,19890921,Austria Fund,OST,052587102,0,0,0,0,.,75806,-99,,,,,,False
3507,19890921,First City Bancorp,CITY,319591103,0,0,0,0,.,75820,1986,,,,,,False
3508,19890921,Megamation,MEGI,585154206,0,0,0,0,.,75991,1986,,,,,,False
3509,19890921,Putnam Dividend Income Fund,PDI,74670610,0,0,0,0,.,75814,-99,,,,,,False
3510,19890922,Colonial InterMarket Income Tr,CMK,19576210,0,0,0,0,.,75810,-99,,,,,,False
3511,19890922,Putnam Diversified Premium,PDN,74670510,0,0,0,0,.,75813,-99,,,,,,False
3512,19890925,American Opportunity Income Fd,OIF,02872710,0,0,0,0,.,75805,-99,,,,,,False
3513,19890925,Kaneb Pipe Line Partners LP,,484169107,0,0,0,0,.,.,1953,,,,,,False
3514,19890926,Cable & Wireless,CWP,126830207,0,0,0,0,.,75807,-99,,,,,,False
3515,19890926,Chile Fund,CH,16883410,0,0,0,0,.,75809,-99,,,,,,False
3516,19890926,Northwest Acquisitions,,667277206,0,0,0,0,.,.,-99,,,,,,False
3517,19890927,Allstate Muni Income Trust III,ALL,01991210,0,0,0,0,.,75803,-99,,,,,,False
3518,19890927,Van Kampen Merritt Prime Rate,,92091410,0,0,0,0,.,.,-99,,,,,,False
3519,19890928,Hotelecopy,FAXM,44147E101,0,0,0,0,.,75821,1985,,,,,,False
3520,19890929,Surgical Laser Technologies,SLTI,868819103,0,1,0,0,.,75822,1983,,,,,,False
3521,19891003,Neurogen,NRGN,64124E106,0,1,0,0,.,76000,1987,,,,,,False
3522,19891003,Robec,ROBC,770288108,0,0,0,0,.,75918,1977,,,,,,False
3523,19891004,Enron Oil & Gas,EOG,293562104,0,0,0,0,.,75825,1970,,,,,,False
3524,19891004,New East Bancorp,,643819105,0,0,0,0,.,.,-99,,,,,,False
3525,19891005,Digi International,DGII,253798102,0,0,0,0,.,75831,1985,,,,,,False
3526,19891010,"AG Automotive Warehouses,",AGAWA,001075209,0,0,0,0,.,76002,1989,,,,,,False
3527,19891012,Employee Benefits Plans,EBPI,292162104,0,0,0,0,.,75832,1974,,,,,,False
3528,19891012,Rally's,RLLY,751203100,0,0,0,0,.,75833,1984,,,,,,False
3529,19891016,Strategic Acquisitions,,86269C207,0,0,0,0,.,.,-99,,,,,,False
3530,19891017,NDE Environmental,NDECV,628882102,0,0,0,0,.,76005,1988,,,,,,False
3531,19891019,Caere,CAER,127646107,0,1,0,0,.,75873,1973,,,,,,False
3532,19891019,Exabyte,EXBT,300615101,0,1,0,0,.,75834,1985,,,,,,False
3533,19891019,Putnam Investment Grade Muni,PGM,74680510,0,0,0,0,.,75827,-99,,,,,,False
3534,19891019,Sierra Tucson Companies,STSN,826504102,0,0,0,0,.,75835,1983,,,,,,False
3535,19891020,KnowledgeWare,KNOW,499245108,0,0,0,0,.,75933,1979,,,,,,False
3536,19891024,Franklin Multi-Income Trust,FMI,35402110,0,0,0,0,.,75826,-99,,,,,,False
3537,19891025,HQ Office International,HQOIA,40426M202,0,0,0,0,.,76012,-99,,,,,,False
3538,19891026,Allied Capital II,ALII,01903710,0,0,0,0,.,75836,1989,,,,,,False
3539,19891027,Williams Controls,WMCO,969465103,0,0,0,0,.,76013,1988,,,,,,False
3540,19891031,Ilio,ILIO,451735203,0,0,0,0,.,75872,-99,,,,,,False
3541,19891101,Portugal Fund,PGF,73726510,0,0,0,0,.,75843,-99,,,,,,False
3542,19891101,Potash Corp of Saskatchewan,POT,73755L107,0,0,0,0,.,75844,1975,,,,,,False
3543,19891102,First Federal Capital,FTFC,319960100,0,0,0,0,.,75851,1934,,,,,,False
3544,19891102,General Parcel Service,GPSX,370477101,0,0,0,0,.,76016,1985,,,,,,False
3545,19891102,Healthsource,HLTH,42221E104,1,0,0,0,.,75850,1985,,,,,,False
3546,19891107,Chicago and North Western Hldg,,167155308,0,0,0,0,.,77476,-99,,,,,,False
3547,19891107,Harmonia Bancorp,HBCI,413158106,0,0,0,0,.,75852,1900,,,,,,False
3548,19891107,Letchworth Independent Bancshs,LEBC,527251102,0,0,0,0,.,80139,-99,,,,,,False
3549,19891107,RPS,,749698106,0,0,0,0,.,.,-99,,,,,,False
3550,19891108,Amtech,AMTC,032329104,0,0,0,0,.,75853,1983,,,,,,False
3551,19891108,Cedar Group,CDRG,150332104,0,0,0,0,.,76039,-99,,,,,,False
3552,19891108,First Philippine Fund,FPF,33610010,0,0,0,0,.,75838,-99,,,,,,False
3553,19891108,Lattice Semiconductor,LSCC,51841510,0,0,0,0,.,75854,1983,,,,,,False
3554,19891108,Valley Forge Scientific,VLFG,919656108,0,0,0,0,.,76020,1980,,,,,,False
3555,19891109,Advanced Environmental Recyclg,AERTA,007947203,0,0,0,0,.,76023,1988,,,,,,False
3556,19891109,Ajay Sports,AJAY,009704107,0,0,0,0,.,76027,1988,,,,,,False
3557,19891109,Direct Connect International,KIDZ,254560105,0,0,0,0,.,76024,-99,,,,,,False
3558,19891109,Mass Microsystems,MMIC,575419106,0,0,0,0,.,76021,1987,,,,,,False
3559,19891114,William & Clarissa,WMCL,969245109,0,1,0,0,.,76029,1988,,,,,,False
3560,19891115,Solectron,SLTN,834182107,0,2,0,0,.,75857,1977,,,,,,False
3561,19891115,URCARCO,CARS,91724L107,0,2,0,0,.,75858,1986,,,,,,False
3562,19891116,ImmunoGen,IMGN,45253H101,0,1,0,0,.,75860,1981,,,,,,False
3563,19891116,Nuveen California Performance,NCP,67062Q10,0,0,0,0,.,75841,-99,,,,,,False
3564,19891116,Nuveen NY Performance Plus,NNP,67062R10,0,0,0,0,.,75842,-99,,,,,,False
3565,19891116,ProCyte,PRCY,742807100,0,1,0,0,.,75859,1985,,,,,,False
3566,19891117,MFS Special Value Trust,MFV,55274E10,0,0,0,0,.,75840,-99,,,,,,False
3567,19891117,Receptech,RECP,756203105,0,0,0,0,.,76077,1989,,,,,,False
3568,19891120,TSS,TSSL,872889100,0,0,0,0,.,76035,1988,,,,,,False
3569,19891121,Allstate Prime Income Trust,,01991310,0,0,0,0,.,.,-99,,,,,,False
3570,19891121,ECI Environmental,ECI,268256104,0,0,0,0,.,75848,1982,,,,,,False
3571,19891121,Gehl,GEHL,368483103,0,0,0,0,.,75861,1900,,,,,,False
3572,19891121,Yes Clothing,YSCO,985832104,0,0,0,0,.,75862,1982,,,,,,False
3573,19891122,Capital Bancorporation,CBCL,139744106,0,0,0,0,.,76037,1982,,,,,,False
3574,19891122,Cryomedical Sciences,CMSI,229049101,0,0,0,0,.,76038,1987,,,,,,False
3575,19891122,Dreyfus Strategic Muni Bond Fd,DSM,26202F10,0,0,0,0,.,75837,-99,,,,,,False
3576,19891122,Helian Health Group,HHGR,423264100,0,0,0,0,.,76072,1976,,,,,,False
3577,19891122,Van Kampen Merritt Invt Muni,VIG,92091510,0,0,0,0,.,75845,-99,,,,,,False
3578,19891128,REN Corp-USA,RENL,759656101,0,2,0,0,.,75865,1986,,,,,,False
3579,19891130,Laserscope,LSCP,518081104,0,1,0,0,.,75866,1979,,,,,,False
3580,19891204,Remittance Technologies,RMIT,759610207,0,0,0,0,.,76043,1988,,,,,,False
3581,19891205,Turkish Investment Fund,TKF,90014510,0,0,0,0,.,75887,-99,,,,,,False
3582,19891206,Sun Sportswear,SSPW,866875107,0,0,0,0,.,75913,1981,,,,,,False
3583,19891207,Arkla Exploration,ARK,041234105,0,0,0,0,.,75889,1948,,,,,,False
3584,19891207,Parametric Technology,PMTC,699173100,0,1,0,0,.,75912,1985,,,,,,False
3585,19891208,Cellular Information Systems,CALLA,150915106,0,1,1,0,12305747,75903,1988,,,,,,False
3586,19891208,Industrial Funding,IFDCA,456156108,0,0,1,0,7500000,75908,1957,,,,,,False
3587,19891208,Western Gas Resources,WGR,958259103,0,0,0,0,.,75888,1977,,,,,,False
3588,19891213,Berlitz International,BTZ,084900109,0,0,0,0,.,75891,1966,,,,,,False
3589,19891213,First Brands,FBR,319356101,0,0,0,0,.,75880,1977,,,,,,False
3590,19891214,American Capital and Research,ACRCA,024918104,0,0,1,0,16501000,75899,1969,,,,,,False
3591,19891214,G-III Apparel Group,GIII,36237H101,0,0,0,0,.,75905,1974,,,,,,False
3592,19891214,Giant Industries,GI,374508109,0,0,0,0,.,75881,1969,,,,,,False
3593,19891214,Great Southern Bancorp,GSBC,390905107,0,0,0,0,.,75906,1989,,,,,,False
3594,19891214,Home Nutritional Services,HNSI,437264104,0,0,0,0,.,75907,1980,,,,,,False
3595,19891214,International Superconductor,PATS,460401201,0,0,0,0,.,76054,-99,,,,,,False
3596,19891214,Midwesco Filter Resources,MFRI,598246106,0,0,0,0,.,76052,1982,,,,,,False
3597,19891214,Patriot Premium Dividend Fd II,PDT,70336L10,0,0,0,0,.,75885,-99,,,,,,False
3598,19891214,PolyGram,PLG,731733101,0,0,0,0,.,75886,1962,,,,,,False
3599,19891219,Borland International,BORL,099843104,0,1,0,0,.,75902,1983,,,,,,False
3600,19891219,Restaurant Hotline Systems,UEAT,760931204,0,0,0,0,.,76064,-99,,,,,,False
3601,19891219,Vitafort International,VFRT,928467208,0,0,0,0,.,76056,-99,,,,,,False
3602,19891220,Emphatic Mergers,,291585107,0,0,0,0,.,.,-99,,,,,,False
3603,19891220,Keegan Management,KMCI,487272106,0,0,0,0,.,75909,1980,,,,,,False
3604,19891220,Nuveen Municipal Advantage Fd,NMA,67062H10,0,0,0,0,.,75884,-99,,,,,,False
3605,19891220,Ramsay-HMO,RHMO,751581109,0,2,0,0,.,76062,1977,,,,,,False
3606,19891221,Exide Electronics Group,XUPS,302052105,0,1,0,0,.,75904,1962,,,,,,False
3607,19891221,Global Utility Fund,GL,37936G10,0,0,0,0,.,75882,-99,,,,,,False
3608,19891221,MIPS Computer Systems,MIPS,604565101,0,1,0,0,.,75910,1984,,,,,,False
3609,19891221,Martech USA,MUSA,573056108,0,0,0,0,.,76066,1974,,,,,,False
3610,19900102,West End Ventures,,952690105,0,0,0,0,.,.,-99,,,,,,False
3611,19900111,CM Communications,CMCM,125716100,0,0,0,0,.,76315,1986,,,,,,False
3612,19900112,MAF Bancorp,MAFB,55261R108,0,0,0,0,.,75925,1922,,,,,,False
3613,19900117,Biomechanics of America,BCAM,09060T104,0,0,0,0,.,76309,1984,,,,,,False
3614,19900117,Inefficient-Market Fund Inc,IMF,45661310,0,0,0,0,.,75942,-99,,,,,,False
3615,19900119,ACM Managed Multi-Market Trust,MMF,00092810,0,0,0,0,.,75934,-99,,,,,,False
3616,19900119,Millfeld Trading Co,SHOE,600806103,0,0,0,0,.,76215,1978,,,,,,False
3617,19900123,Luxottica Group,LUX,55068R202,0,0,0,0,.,75937,-99,,,,,,False
3618,19900123,Roberts Pharmaceutical,RPCX,770491108,0,1,0,0,.,75929,1982,,,,,,False
3619,19900124,New Germany Fund,GF,64446510,0,0,0,0,.,75938,-99,,,,,,False
3620,19900124,Twin Star Productions,TWIN,901712109,0,0,0,0,.,76216,1987,,,,,,False
3621,19900125,Summit Financial,SUMM,866057102,0,0,0,0,.,76445,1989,,,,,,False
3622,19900125,Taurus MuniCalifornia Holdings,MCF,87670H10,0,0,0,0,.,75939,-99,,,,,,False
3623,19900125,Taurus MuniNew York Holdings,MNY,87670010,0,0,0,0,.,75940,-99,,,,,,False
3624,19900126,TriCare,TRCR,896088101,0,2,0,0,.,75930,1976,,,,,,False
3625,19900129,LifeSouth,,531922102,0,0,0,0,.,.,-99,,,,,,False
3626,19900131,Hadson Energy Resources,HERC,405019100,0,0,0,0,.,75931,1986,,,,,,False
3627,19900201,I-Flow,IFLO,449520105,0,1,0,0,.,76371,1985,,,,,,False
3628,19900202,Henley International,HINT,42550P100,0,0,0,0,.,76075,1976,,,,,,False
3629,19900207,Cabot Oil & Gas,COG,127097103,0,2,1,0,20600000,76082,1900,,,,,,False
3630,19900208,US Bioscience Inc.,UBS,911646107,0,0,0,0,.,75849,1987,,,,,,False
3631,19900209,Scudder New Europe Fund,NEF,81090510,0,0,0,0,.,76086,-99,,,,,,False
3632,19900209,Sullivan Holdings,,865303101,0,0,0,0,.,.,-99,,,,,,False
3633,19900209,Xenejenex,XNJX,984009100,0,1,0,0,.,76463,1988,,,,,,False
3634,19900214,Growth Fund of Spain,GSP,39987710,0,0,0,0,.,76084,-99,,,,,,False
3635,19900214,Reader's Digest Association,RDA,755267101,0,0,1,0,117778220,76085,1926,,,,,,False
3636,19900214,Sharon Capital,,81958E127,0,0,0,0,.,.,-99,,,,,,False
3637,19900215,Intera Information Tech,IITCF,45837K109,0,0,0,0,.,78724,1974,,,,,,False
3638,19900215,Seligman Select Municipal Fund,SEL,81634410,0,0,0,0,.,76087,-99,,,,,,False
3639,19900216,Cisco Systems,CSCO,17275R102,0,1,0,1,.,76076,1984,,,,,,False
3640,19900227,Digital Sound,DGSD,253911101,0,1,0,0,.,76080,1977,,,,,,False
3641,19900227,Future Germany Fund,FGF,36090510,0,0,0,0,.,76083,-99,,,,,,False
3642,19900228,Capucino's,CINO,14074H104,0,0,0,0,.,76318,1989,,,,,,False
3643,19900228,TEPPCO Partners LP,TPP,872384102,0,0,0,0,.,76088,1989,,,,,,False
3644,19900301,Hologic,HOLX,436440101,0,1,0,0,.,76095,1985,,,,,,False
3645,19900301,Indonesia Fund,IF,45577810,0,0,0,0,.,76117,-99,,,,,,False
3646,19900306,Integrated Systems,INTS,45812M104,0,1,0,0,.,76096,1980,,,,,,False
3647,19900306,Sequoia Systems,SEQS,817438104,0,1,0,0,.,76098,1981,,,,,,False
3648,19900307,CII Financial,CIIF,12551L101,0,0,0,0,.,76097,1988,,,,,,False
3649,19900308,"Interneuron Pharmaceuticals,",IPIC,460573108,0,0,0,0,.,76374,1988,,,,,,False
3650,19900308,Santa Fe Energy Resources,SFR,802012104,0,0,0,0,.,76122,1971,,,,,,False
3651,19900312,Electronic Technology Group,ETEK,285859104,0,0,0,0,.,76344,-99,,,,,,False
3652,19900313,Delphi Financial Group,DLFI,247131105,0,0,1,0,9555000,76099,1987,,,,,,False
3653,19900313,Tuboscope,TUBO,898594106,0,0,0,0,.,76101,1937,,,,,,False
3654,19900313,Verifone,VFIC,923429104,0,1,0,0,.,76142,1981,,,,,,False
3655,19900314,Japan OTC Equity Fund,JOF,47109110,0,0,0,0,.,76119,-99,,,,,,False
3656,19900314,Medical Nutrition,MENU,58461K105,0,1,0,0,.,76390,1981,,,,,,False
3657,19900314,Viking Office Products,VKNG,926913104,0,0,0,0,.,76104,1960,,,,,,False
3658,19900316,Bankers,BKCO,066120106,0,0,0,0,.,76105,1900,,,,,,False
3659,19900316,DeVlieg-Bullard,DVLG,251782108,0,0,0,0,.,76106,1986,,,,,,False
3660,19900321,NDC Automation,AGVS,628881104,0,0,0,0,.,76397,1982,,,,,,False
3661,19900322,Amer Adjustable Rate Term-1995,ADJ,02368L10,0,0,0,0,.,76113,-99,,,,,,False
3662,19900322,GT Greater Europe Fund,GTF,36235710,0,0,0,0,.,76115,-99,,,,,,False
3663,19900322,Nuveen Municipal Market Fund,NMO,67062W10,0,0,0,0,.,76121,-99,,,,,,False
3664,19900326,Tokos Medical,TKOS,889100103,0,1,0,0,.,76110,1983,,,,,,False
3665,19900327,Alliance New Europe Fund,ANE,01871310,0,0,0,0,.,76112,-99,,,,,,False
3666,19900327,Geneva Steel,GNV,372252106,0,0,1,0,41629700,76116,1944,,,,,,False
3667,19900328,Medicis Pharmaceutical,MDRXA,584690119,0,0,0,0,.,76391,1987,,,,,,False
3668,19900329,Emerging Germany Fund,FRG,29091310,0,0,0,0,.,76114,-99,,,,,,False
3669,19900329,Syntellect,SYNL,87161L105,0,1,0,0,.,76111,1984,,,,,,False
3670,19900330,Irish Investment Fund,IRL,46271010,0,0,0,0,.,76118,-99,,,,,,False
3671,19900402,International Airlines Support,IASG,458865102,0,0,0,0,.,76373,1982,,,,,,False
3672,19900403,TETRA Technologies,TTRA,88162F105,0,1,0,0,.,76127,1981,,,,,,False
3673,19900404,Pinkerton's,PKTN,723429106,0,0,0,0,.,76131,1947,,,,,,False
3674,19900405,Pharmacy Management Services,PMSV,71713K104,0,0,0,0,.,76132,1965,,,,,,False
3675,19900406,MedGroup,MDGP,584364100,0,0,0,0,.,76387,1985,,,,,,False
3676,19900410,Fulton Ventures,,360735203,0,0,0,0,.,.,-99,,,,,,False
3677,19900410,Jakarta Growth Fund,JGF,47012010,0,0,0,0,.,76147,-99,,,,,,False
3678,19900411,Advanced Logic Research,AALR,007948102,0,0,0,0,.,76271,1984,,,,,,False
3679,19900412,RMI Titanium Co,RTI,74961H104,0,0,0,0,.,76148,1950,,,,,,False
3680,19900412,Sanifill,FIL,801018102,1,0,0,0,.,76162,1984,,,,,,False
3681,19900417,Craftmade International,CRFT,22413E104,0,0,0,0,.,76336,1985,,,,,,False
3682,19900417,Pool Energy Services,PESC,732788104,0,0,0,0,.,76133,1948,,,,,,False
3683,19900418,Sullivan Dental Products,SULL,865300107,0,0,0,0,.,76134,1980,,,,,,False
3684,19900420,Allstate Muni Opportunity III,AIO,01991510,0,0,0,0,.,76143,-99,,,,,,False
3685,19900420,Blackstone Advantage Term,BAT,09248910,0,0,0,0,.,76144,-99,,,,,,False
3686,19900420,Granite Construction,GCCO,387328107,0,0,0,0,.,76135,1922,,,,,,False
3687,19900420,Pacific-European Growth Fund,PEF,69423710,0,0,0,0,.,76160,-99,,,,,,False
3688,19900423,BE Avionics,BEAV,073304107,0,1,0,0,.,76138,1979,,,,,,False
3689,19900424,Orbital Sciences,ORBI,685564106,0,1,0,0,.,76139,1982,,,,,,False
3690,19900425,Fingerhut,FHT,317867109,0,0,0,0,.,76146,1948,,,,,,False
3691,19900425,Home Federal Savings Bank MO,HFMO,436924104,0,0,0,0,.,76140,1950,,,,,,False
3692,19900425,Safeway,SWY,786514109,0,0,0,0,.,76149,1926,,,,,,False
3693,19900425,Wahlco Environmental Systems,WAL,930569108,0,0,0,0,.,76150,1972,,,,,,False
3694,19900426,Europe Fund,EF,29874M10,0,0,0,0,.,76145,-99,,,,,,False
3695,19900426,JMAR Industries,JMAR,130357106,0,0,0,0,.,76317,1987,,,,,,False
3696,19900427,STOR Furnishings International,STOR,784779100,0,2,0,0,.,76434,1986,,,,,,False
3697,19900427,Telebit,TBIT,87926F104,0,1,0,0,.,76141,1982,,,,,,False
3698,19900501,American Biogenetic Sciences,MABXA,024611204,0,0,0,0,.,76295,1983,,,,,,False
3699,19900501,Aspect Telecommunications,ASPT,045237104,0,1,0,0,.,76165,1985,,,,,,False
3700,19900502,IG Laboratories,IGLI,449583103,0,0,0,0,.,76168,1986,,,,,,False
3701,19900502,Immune Response,IMNR,45252T106,0,1,0,0,.,76166,1986,,,,,,False
3702,19900503,Dynasty Classics,DNST,268127107,0,0,0,0,.,76167,1986,,,,,,False
3703,19900504,ACTV Inc.,IATV,00088E203,0,0,0,0,.,76290,1983,,,,,,False
3704,19900508,CMS/DATA,LAWR,125916106,0,0,0,0,.,76280,1978,,,,,,False
3705,19900508,Lidak Pharmaceuticals,LDAKU,531707107,0,0,0,0,.,76383,1988,,,,,,False
3706,19900509,RasterOps,ROPS,754080109,0,1,0,0,.,76169,1987,,,,,,False
3707,19900510,"France Growth Fund, Inc.",FRF,35177K10,0,0,0,0,.,76181,-99,,,,,,False
3708,19900514,Integrated Waste Services,IWSI,457952109,0,0,0,0,.,76170,1986,,,,,,False
3709,19900515,Club-Theatre Network,HDTV,189474109,0,0,0,0,.,76327,1985,,,,,,False
3710,19900515,Fountain Pharmaceuticals,FPHI,350754107,0,0,0,0,.,76353,1989,,,,,,False
3711,19900517,Pinnacle Environmental,PENV,723457107,0,0,0,0,.,76174,1989,,,,,,False
3712,19900518,Mid-American Waste Systems,MAWS,59523F100,0,0,0,0,.,76173,1985,,,,,,False
3713,19900518,Nuveen California Muni Market,NCO,67062U10,0,0,0,0,.,76182,-99,,,,,,False
3714,19900518,Nuveen New York Municipal Mkt,NNO,67062V10,0,0,0,0,.,76183,-99,,,,,,False
3715,19900522,Thai Capital Fund,,88290510,0,0,0,0,.,76184,-99,,,,,,False
3716,19900523,Alliance Global Environment Fd,AEF,01859L10,0,0,0,0,.,76178,-99,,,,,,False
3717,19900523,HealthInfusion,HINF,42221C108,0,0,0,0,.,76175,1988,,,,,,False
3718,19900523,Templeton Global Utility Fund,TGU,87993210,0,0,0,0,.,76189,-99,,,,,,False
3719,19900524,Chiles Offshore,CHC,168887107,0,0,0,0,.,76186,1980,,,,,,False
3720,19900524,Curragh Resources,CZP,231294109,0,0,0,0,.,76179,1987,,,,,,False
3721,19900529,Harley Equities,,412823205,0,0,0,0,.,.,-99,,,,,,False
3722,19900531,Mr. Coffee,JAVA,606460103,0,0,0,0,.,76176,1975,,,,,,False
3723,19900604,K-Swiss,KSWS,482686102,0,0,1,0,6236290,76195,1966,,,,,,False
3724,19900605,Fleer Corp,FLER,338892102,0,0,0,0,.,76193,1913,,,,,,False
3725,19900605,Gensia Pharmaceuticals,GNSA,372450106,0,1,0,0,.,76194,1986,,,,,,False
3726,19900607,Builders Express,BLDXA,119914208,0,0,0,0,.,76311,-99,,,,,,False
3727,19900608,Digital Systems International,DGTL,253912109,0,1,0,0,.,76199,1980,,,,,,False
3728,19900612,NSC,NSCC,62938T103,0,0,0,0,.,76200,1976,,,,,,False
3729,19900612,Xilinx,XLNX,983919101,0,1,0,0,.,76201,1984,,,,,,False
3730,19900613,Helix BioCore,HLIX,423284108,0,0,0,0,.,76367,1987,,,,,,False
3731,19900615,Transatlantic Holdings,TRH,893521104,0,0,0,0,.,76219,1953,,,,,,False
3732,19900621,Gamma International,GAMM,364907105,0,0,0,0,.,76355,1988,,,,,,False
3733,19900621,Nuveen Investment Quality Muni,NQM,67062E10,0,0,0,0,.,76220,-99,,,,,,False
3734,19900622,"CFSB Bancorp, Inc.",CFSB,124927104,0,0,0,0,.,76205,1900,,,,,,False
3735,19900625,AICorp,AICP,008707101,0,1,0,0,.,76206,1975,,,,,,False
3736,19900626,Arctco,ACAT,039665104,0,0,1,0,12661000,76207,1965,,,,,,False
3737,19900627,Elmwood Capital,,290016203,0,0,0,0,.,.,-99,,,,,,False
3738,19900628,Benchmark Electronics,BEI,08160H101,0,0,0,0,.,76224,1979,,,,,,False
3739,19900629,Crest Industries,CRII,226073104,0,0,0,0,.,76211,1985,,,,,,False
3740,19900629,Horsehead Resource Development,HHRD,440699106,0,0,0,0,.,76212,1986,,,,,,False
3741,19900629,Micrografx,MGXI,595077108,0,1,0,0,.,76267,1982,,,,,,False
3742,19900629,Mountaintop,VODK,624544201,0,0,0,0,.,76395,-99,,,,,,False
3743,19900629,Sundowner Offshore Services,SOSI,867314106,0,0,0,0,.,76213,1985,,,,,,False
3744,19900629,Swift Transportation,SWFT,870756103,0,0,0,0,.,76214,1966,,,,,,False
3745,19900629,Vidmark,VDMK,92658R102,0,0,0,0,.,76208,1984,,,,,,False
3746,19900703,Wet Seal,WTSLA,961840105,0,0,1,0,12091850,76217,1962,,,,,,False
3747,19900710,N A I C GROWTH FUND INC,GROW,62892110,0,0,0,0,.,76398,-99,,,,,,False
3748,19900710,Orthopedic Services,OSII,687508101,0,1,0,0,.,76269,1952,,,,,,False
3749,19900710,Winners Circle,WNRS,974901100,0,0,0,0,.,76460,1983,,,,,,False
3750,19900711,Foundation Health,FH,350401105,0,0,0,0,.,76248,1978,,,,,,False
3751,19900713,Environmental Elements,NLCO,293940102,0,0,0,0,.,76222,1946,,,,,,False
3752,19900717,Alias Research,ADDDF,01609E102,0,1,0,0,.,78734,1983,,,,,,False
3753,19900717,European Warrant Fund,EWF,29879210,0,0,0,0,.,76239,-99,,,,,,False
